Strain (%),Stress (MPa),Time (sec)
675,23.53,1694
675,23.53,1694
675,23.53,1694
675,23.53,1694
675,23.53,1694
675,23.53,1694
675,23.53,1694
675,23.53,1694
675,23.54,1694
675,23.54,1694
675,23.54,1694
675,23.54,1694
675,23.54,1694
675,23.55,1694
675,23.55,1694
675,23.55,1695
675,23.56,1695
675,23.56,1695
675,23.56,1695
675,23.56,1695
675,23.56,1695
675,23.56,1695
675,23.56,1695
675,23.56,1695
675,23.56,1695
675,23.56,1695
675,23.57,1695
675,23.57,1695
675,23.58,1695
675,23.58,1695
675,23.57,1695
676,23.57,1696
676,23.58,1696
676,23.58,1696
676,23.58,1696
676,23.59,1696
676,23.59,1696
676,23.59,1696
676,23.59,1696
676,23.59,1696
676,23.59,1696
676,23.6,1696
676,23.6,1696
676,23.6,1696
676,23.6,1696
676,23.6,1696
676,23.6,1696
676,23.6,1697
676,23.6,1697
676,23.6,1697
676,23.6,1697
676,23.61,1697
676,23.61,1697
676,23.61,1697
676,23.61,1697
676,23.61,1697
676,23.61,1697
676,23.61,1697
676,23.62,1697
676,23.62,1697
676,23.62,1697
676,23.62,1697
676,23.62,1697
676,23.62,1698
676,23.63,1698
676,23.63,1698
676,23.63,1698
676,23.63,1698
676,23.63,1698
676,23.63,1698
676,23.63,1698
677,23.63,1698
677,23.64,1698
677,23.63,1698
677,23.63,1698
677,23.64,1698
677,23.64,1698
677,23.64,1698
677,23.64,1698
677,23.64,1699
677,23.64,1699
677,23.65,1699
677,23.65,1699
677,23.65,1699
677,23.65,1699
677,23.66,1699
677,23.66,1699
677,23.66,1699
677,23.66,1699
677,23.67,1699
677,23.67,1699
677,23.66,1699
677,23.66,1699
677,23.67,1699
677,23.67,1699
677,23.67,1700
677,23.67,1700
677,23.67,1700
677,23.67,1700
677,23.67,1700
677,23.68,1700
677,23.68,1700
677,23.68,1700
677,23.68,1700
677,23.67,1700
677,23.67,1700
677,23.68,1700
677,23.68,1700
677,23.68,1700
677,23.68,1700
677,23.68,1700
678,23.69,1701
678,23.69,1701
678,23.69,1701
678,23.69,1701
678,23.69,1701
678,23.69,1701
678,23.69,1701
678,23.7,1701
678,23.7,1701
678,23.7,1701
678,23.7,1701
678,23.7,1701
678,23.7,1701
678,23.7,1701
678,23.71,1701
678,23.7,1701
678,23.7,1702
678,23.71,1702
678,23.71,1702
678,23.72,1702
678,23.71,1702
678,23.71,1702
678,23.71,1702
678,23.72,1702
678,23.72,1702
678,23.72,1702
678,23.72,1702
678,23.72,1702
678,23.72,1702
678,23.73,1702
678,23.73,1702
678,23.73,1702
678,23.73,1703
678,23.73,1703
678,23.73,1703
678,23.73,1703
678,23.73,1703
678,23.73,1703
678,23.73,1703
678,23.73,1703
679,23.74,1703
679,23.74,1703
679,23.74,1703
679,23.74,1703
679,23.74,1703
679,23.74,1703
679,23.74,1703
679,23.74,1703
679,23.75,1704
679,23.75,1704
679,23.75,1704
679,23.75,1704
679,23.75,1704
679,23.75,1704
679,23.76,1704
679,23.76,1704
679,23.77,1704
679,23.76,1704
679,23.76,1704
679,23.76,1704
679,23.77,1704
679,23.77,1704
679,23.77,1704
679,23.77,1704
679,23.77,1705
679,23.77,1705
679,23.77,1705
679,23.77,1705
679,23.77,1705
679,23.77,1705
679,23.78,1705
679,23.78,1705
679,23.78,1705
679,23.78,1705
679,23.78,1705
679,23.78,1705
679,23.78,1705
679,23.79,1705
679,23.79,1705
679,23.79,1705
680,23.79,1706
680,23.79,1706
680,23.79,1706
680,23.79,1706
680,23.79,1706
680,23.8,1706
680,23.79,1706
680,23.79,1706
680,23.8,1706
680,23.8,1706
680,23.8,1706
680,23.8,1706
680,23.8,1706
680,23.8,1706
680,23.8,1706
680,23.8,1706
680,23.8,1707
680,23.8,1707
680,23.8,1707
680,23.8,1707
680,23.8,1707
680,23.81,1707
680,23.81,1707
680,23.81,1707
680,23.81,1707
680,23.81,1707
680,23.81,1707
680,23.82,1707
680,23.82,1707
680,23.82,1707
680,23.82,1707
680,23.82,1707
680,23.82,1708
680,23.82,1708
680,23.82,1708
680,23.83,1708
680,23.83,1708
680,23.83,1708
680,23.83,1708
680,23.83,1708
681,23.83,1708
681,23.83,1708
681,23.83,1708
681,23.83,1708
681,23.83,1708
681,23.83,1708
681,23.84,1708
681,23.84,1708
681,23.84,1709
681,23.84,1709
681,23.84,1709
681,23.84,1709
681,23.84,1709
681,23.84,1709
681,23.84,1709
681,23.84,1709
681,23.84,1709
681,23.85,1709
681,23.85,1709
681,23.85,1709
681,23.85,1709
681,23.85,1709
681,23.85,1709
681,23.85,1709
681,23.86,1710
681,23.86,1710
681,23.86,1710
681,23.86,1710
681,23.86,1710
681,23.86,1710
681,23.87,1710
681,23.87,1710
681,23.87,1710
681,23.87,1710
681,23.87,1710
681,23.87,1710
681,23.87,1710
681,23.87,1710
681,23.87,1710
681,23.87,1710
681,23.87,1711
682,23.87,1711
682,23.87,1711
682,23.87,1711
682,23.87,1711
682,23.87,1711
682,23.88,1711
682,23.88,1711
682,23.88,1711
682,23.88,1711
682,23.88,1711
682,23.88,1711
682,23.88,1711
682,23.88,1711
682,23.88,1711
682,23.89,1711
682,23.89,1712
682,23.88,1712
682,23.88,1712
682,23.88,1712
682,23.89,1712
682,23.89,1712
682,23.88,1712
682,23.88,1712
682,23.88,1712
682,23.88,1712
682,23.88,1712
682,23.89,1712
682,23.89,1712
682,23.89,1712
682,23.89,1712
682,23.89,1712
682,23.89,1713
682,23.89,1713
682,23.89,1713
682,23.89,1713
682,23.89,1713
682,23.89,1713
682,23.89,1713
682,23.89,1713
682,23.89,1713
683,23.89,1713
683,23.89,1713
683,23.89,1713
683,23.89,1713
683,23.89,1713
683,23.88,1713
683,23.88,1713
683,23.88,1714
683,23.88,1714
683,23.88,1714
683,23.89,1714
683,23.88,1714
683,23.88,1714
683,23.88,1714
683,23.88,1714
683,23.88,1714
683,23.88,1714
683,23.87,1714
683,23.84,1714
683,23.81,1714
683,23.78,1714
683,23.73,1714
683,23.66,1714
683,23.6,1715
683,23.55,1715
683,23.51,1715
683,23.48,1715
683,23.45,1715
683,23.43,1715
683,23.4,1715
683,23.38,1715
683,23.36,1715
683,23.34,1715
683,23.33,1715
683,23.3,1715
683,23.28,1715
683,23.26,1715
683,23.25,1715
683,23.23,1715
683,23.21,1716
684,23.19,1716
684,23.17,1716
684,23.15,1716
684,23.11,1716
684,23.06,1716
684,23.02,1716
684,22.97,1716
684,22.92,1716
684,22.88,1716
684,22.84,1716
684,22.79,1716
684,22.75,1716
684,22.71,1716
684,22.66,1716
684,22.62,1716
684,22.58,1717
684,22.52,1717
684,22.44,1717
684,22.34,1717
684,22.25,1717
684,22.15,1717
684,22.06,1717
684,21.96,1717
684,21.85,1717
684,21.74,1717
684,21.64,1717
684,21.54,1717
684,21.44,1717
684,21.34,1717
684,21.25,1717
684,21.17,1717
684,21.06,1718
684,20.99,1718
684,20.9,1718
684,20.8,1718
684,20.71,1718
684,20.62,1718
684,20.51,1718
684,20.41,1718
684,20.29,1718
685,20.16,1718
685,20.02,1718
685,19.877,1718
685,19.73,1718
685,19.576,1718
685,19.421,1718
685,17.338,1718
685,10.062,1719
685,2.863,1719
685,0.03086,1719
685,0.03086,1719
685,0.03086,1719
685,0.03086,1719
685,0.03086,1719
685,0.03086,1719
685,0.03086,1719
685,0.03086,1719
685,0.03086,1719
685,0.03086,1719
685,0.03086,1719
685,0.03086,1719
685,0.03086,1719
685,0.03086,1719
685,0.03086,1720
685,0.03086,1720
685,0.03086,1720
685,0.03086,1720
685,0.03086,1720
685,0.03086,1720
685,0.03086,1720
685,0.02315,1720
685,0.02315,1720
685,0.02315,1720
685,0.03086,1720
685,0.03086,1720
685,0.03086,1720
685,0.03086,1720
685,0.03086,1720
685,0.03086,1720
685,0.02315,1721
686,0.03086,1721
686,0.03086,1721
686,0.03086,1721
686,0.03086,1721
686,0.03086,1721
686,0.03086,1721
686,0.03086,1721
686,0.03086,1721
686,0.03086,1721
686,0.03086,1721
686,0.03086,1721
686,0.03086,1721
686,0.02315,1721
686,0.02315,1721
686,0.03086,1721
686,0.03086,1722
686,0.02315,1722
686,0.02315,1722
686,0.02315,1722
686,0.02315,1722
686,0.03086,1722
686,0.03086,1722
686,0.03086,1722
686,0.03086,1722
686,0.03086,1722
686,0.03086,1722
686,0.03086,1722
686,0.03086,1722
686,0.03086,1722
686,0.03086,1722
686,0.03086,1722
686,0.03086,1723
686,0.03086,1723
686,0.03086,1723
686,0.03086,1723
686,0.03086,1723
686,0.03086,1723
686,0.03086,1723
686,0.03086,1723
686,0.02315,1723
687,0.02315,1723
687,0.02315,1723
687,0.02315,1723
687,0.03086,1723
687,0.02315,1723
687,0.03086,1723
687,0.03086,1723
687,0.02315,1724
687,0.02315,1724
687,0.02315,1724
687,0.02315,1724
687,0.02315,1724
687,0.02315,1724
687,0.02315,1724
687,0.02315,1724
687,0.02315,1724
687,0.03086,1724
687,0.03086,1724
687,0.03086,1724
687,0.02315,1724
687,0.02315,1724
687,0.03086,1724
687,0.02315,1724
687,0.02315,1725
687,0.03086,1725
687,0.02315,1725
687,0.02315,1725
687,0.03086,1725
687,0.03086,1725
687,0.03086,1725
687,0.03086,1725
687,0.03086,1725
687,0.02315,1725
687,0.02315,1725
687,0.03086,1725
687,0.03086,1725
687,0.03086,1725
687,0.02315,1725
687,0.02315,1725
687,0.03086,1726
688,0.03086,1726
688,0.03086,1726
688,0.03086,1726
688,0.02315,1726
688,0.02315,1726
688,0.03086,1726
688,0.03086,1726
688,0.03086,1726
688,0.03086,1726
688,0.03086,1726
688,0.02315,1726
688,0.02315,1726
688,0.02315,1726
688,0.02315,1726
688,0.02315,1726
688,0.02315,1727
688,0.02315,1727
688,0.02315,1727
688,0.03086,1727
688,0.03086,1727
688,0.02315,1727
688,0.02315,1727
688,0.02315,1727
688,0.03086,1727
688,0.03086,1727
688,0.03086,1727
688,0.03086,1727
688,0.02315,1727
688,0.02315,1727
688,0.03086,1727
688,0.03086,1727
688,0.03086,1728
688,0.03086,1728
688,0.03086,1728
688,0.03086,1728
688,0.02315,1728
688,0.02315,1728
688,0.03086,1728
688,0.03086,1728
688,0.03086,1728
688,0.03086,1728
689,0.02315,1728
689,0.03086,1728
689,0.03086,1728
689,0.03086,1728
689,0.03086,1728
689,0.03086,1728
689,0.02315,1729
689,0.03086,1729
689,0.03086,1729
689,0.02315,1729
689,0.02315,1729
689,0.02315,1729
689,0.03086,1729
689,0.02315,1729
689,0.02315,1729
689,0.02315,1729
689,0.02315,1729
689,0.02315,1729
689,0.02315,1729
689,0.02315,1729
689,0.02315,1729
689,0.02315,1729
689,0.02315,1730
689,0.02315,1730
689,0.02315,1730
689,0.02315,1730
689,0.02315,1730
689,0.02315,1730
689,0.02315,1730
689,0.02315,1730
689,0.02315,1730
689,0.02315,1730
689,0.02315,1730
689,0.02315,1730
689,0.02315,1730
689,0.02315,1730
689,0.02315,1730
689,0.02315,1730
689,0.02315,1731
689,0.02315,1731
690,0.02315,1731
Strain (%),Stress (MPa),Time (sec)
0.0683,0.5147,
0.118,0.5227,
0.1863,0.5307,
0.236,0.5388,
0.304,0.5468,
0.348,0.5468,
0.416,0.5549,
0.478,0.5629,
0.528,0.5709,
0.596,0.5709,
0.64,0.579,
0.708,0.587,1
0.758,0.5951,1
0.826,0.6031,1
0.876,0.6111,1
0.938,0.6111,1
0.994,0.6192,1
1.056,0.6272,1
1.124,0.6353,1
1.168,0.6433,1
1.236,0.6514,1
1.286,0.6594,1
1.354,0.6594,1
1.398,0.6674,1
1.466,0.6755,1
1.516,0.6835,1
1.578,0.6835,1
1.634,0.6916,1
1.696,0.6996,1
1.745,0.7076,1
1.814,0.7157,1
1.876,0.7157,1
1.925,0.7237,2
1.988,0.7318,2
2.04,0.7398,2
2.11,0.7479,2
2.16,0.7479,2
2.22,0.7559,2
2.27,0.7639,2
2.34,0.7639,2
2.4,0.772,2
2.45,0.78,2
2.52,0.7881,2
2.57,0.7881,2
2.63,0.7961,2
2.68,0.8041,2
2.75,0.8041,2
2.8,0.8122,2
2.86,0.8202,2
2.91,0.8283,2
2.98,0.8283,2
3.03,0.8363,2
3.09,0.8444,2
3.16,0.8444,2
3.2,0.8524,3
3.27,0.8604,3
3.32,0.8685,3
3.39,0.8765,3
3.43,0.8765,3
3.5,0.8846,3
3.55,0.8846,3
3.62,0.8926,3
3.68,0.9006,3
3.73,0.9087,3
3.8,0.9167,3
3.84,0.9248,3
3.91,0.9248,3
3.96,0.9328,3
4.03,0.9328,3
4.08,0.9408,3
4.14,0.9489,3
4.19,0.9489,3
4.26,0.9569,3
4.31,0.965,3
4.38,0.973,3
4.43,0.9811,4
4.49,0.9891,4
4.54,0.9971,4
4.61,0.9971,4
4.67,1.0052,4
4.72,1.0052,4
4.79,1.0132,4
4.83,1.0132,4
4.9,1.0213,4
4.95,1.0293,4
5.02,1.0373,4
5.07,1.0454,4
5.13,1.0454,4
5.19,1.0534,4
5.25,1.0615,4
5.3,1.0695,4
5.37,1.0695,4
5.42,1.0776,4
5.48,1.0776,4
5.55,1.0856,4
5.6,1.0936,4
5.66,1.0936,5
5.71,1.1017,5
5.78,1.1097,5
5.83,1.1178,5
5.89,1.1178,5
5.94,1.1258,5
6.01,1.1258,5
6.06,1.1338,5
6.12,1.1419,5
6.17,1.1419,5
6.24,1.1499,5
6.29,1.1499,5
6.36,1.158,5
6.4,1.166,5
6.47,1.174,5
6.52,1.174,5
6.58,1.1821,5
6.65,1.1821,5
6.7,1.1901,5
6.76,1.1982,5
6.81,1.1982,5
6.88,1.2062,5
6.93,1.2143,6
6.99,1.2143,6
7.05,1.2223,6
7.11,1.2223,6
7.17,1.2303,6
7.23,1.2303,6
7.28,1.2384,6
7.35,1.2464,6
7.4,1.2464,6
7.46,1.2545,6
7.52,1.2545,6
7.58,1.2625,6
7.64,1.2705,6
7.69,1.2705,6
7.76,1.2786,6
7.81,1.2786,6
7.87,1.2866,6
7.92,1.2947,6
7.99,1.2947,6
8.04,1.3027,6
8.1,1.3108,6
8.15,1.3108,7
8.22,1.3188,7
8.27,1.3188,7
8.34,1.3268,7
8.4,1.3268,7
8.45,1.3349,7
8.52,1.3349,7
8.57,1.3429,7
8.63,1.3429,7
8.68,1.351,7
8.75,1.351,7
8.81,1.359,7
8.86,1.359,7
8.92,1.367,7
8.97,1.3751,7
9.04,1.3751,7
9.09,1.3831,7
9.16,1.3831,7
9.2,1.3912,7
9.27,1.3912,7
9.32,1.3992,7
9.39,1.3992,8
9.43,1.4073,8
9.5,1.4073,8
9.55,1.4153,8
9.61,1.4153,8
9.67,1.4233,8
9.73,1.4233,8
9.8,1.4314,8
9.84,1.4394,8
9.91,1.4394,8
9.96,1.4394,8
10.02,1.4475,8
10.09,1.4555,8
10.14,1.4555,8
10.2,1.4555,8
10.25,1.4635,8
10.32,1.4635,8
10.37,1.4716,8
10.43,1.4796,8
10.48,1.4796,8
10.55,1.4877,8
10.6,1.4877,8
10.66,1.4957,9
10.71,1.4957,9
10.78,1.5037,9
10.83,1.5037,9
10.89,1.5118,9
10.95,1.5118,9
11.01,1.5198,9
11.07,1.5198,9
11.12,1.5279,9
11.19,1.5279,9
11.24,1.5359,9
11.3,1.5359,9
11.37,1.544,9
11.42,1.544,9
11.48,1.544,9
11.53,1.552,9
11.6,1.552,9
11.65,1.56,9
11.71,1.56,9
11.76,1.5681,9
11.83,1.5681,9
11.88,1.5761,10
11.94,1.5761,10
12,1.5761,10
12.06,1.5842,10
12.11,1.5842,10
12.18,1.5922,10
12.24,1.5922,10
12.29,1.6002,10
12.35,1.6002,10
12.41,1.6002,10
12.47,1.6083,10
12.52,1.6083,10
12.59,1.6083,10
12.65,1.6163,10
12.7,1.6163,10
12.76,1.6244,10
12.81,1.6244,10
12.88,1.6324,10
12.93,1.6324,10
12.99,1.6405,10
13.05,1.6405,10
13.11,1.6485,11
13.16,1.6485,11
13.23,1.6485,11
13.28,1.6565,11
13.34,1.6565,11
13.39,1.6646,11
13.46,1.6646,11
13.52,1.6646,11
13.57,1.6726,11
13.63,1.6726,11
13.69,1.6726,11
13.75,1.6807,11
13.8,1.6807,11
13.87,1.6807,11
13.93,1.6887,11
13.98,1.6887,11
14.04,1.6967,11
14.11,1.6967,11
14.16,1.7048,11
14.22,1.7048,11
14.27,1.7048,11
14.34,1.7128,11
14.39,1.7128,12
14.45,1.7128,12
14.5,1.7128,12
14.55,1.7209,12
14.63,1.7209,12
14.68,1.7289,12
14.75,1.7289,12
14.8,1.7289,12
14.86,1.7369,12
14.91,1.7369,12
14.98,1.7369,12
15.02,1.7369,12
15.09,1.745,12
15.14,1.745,12
15.2,1.753,12
15.25,1.753,12
15.32,1.7611,12
15.37,1.7611,12
15.44,1.7691,12
15.49,1.7691,12
15.56,1.7691,12
15.6,1.7772,13
15.67,1.7772,13
15.73,1.7772,13
15.78,1.7852,13
15.85,1.7852,13
15.9,1.7852,13
15.97,1.7852,13
16.02,1.7932,13
16.08,1.7932,13
16.13,1.7932,13
16.2,1.8013,13
16.25,1.8013,13
16.31,1.8013,13
16.37,1.8013,13
16.43,1.8093,13
16.49,1.8093,13
16.54,1.8174,13
16.61,1.8174,13
16.66,1.8174,13
16.72,1.8174,13
16.77,1.8254,13
16.84,1.8254,14
16.89,1.8334,14
16.95,1.8334,14
17.01,1.8334,14
17.07,1.8334,14
17.12,1.8415,14
17.19,1.8415,14
17.24,1.8415,14
17.3,1.8495,14
17.37,1.8495,14
17.42,1.8495,14
17.48,1.8495,14
17.53,1.8576,14
17.6,1.8576,14
17.65,1.8576,14
17.71,1.8656,14
17.78,1.8656,14
17.83,1.8656,14
17.89,1.8737,14
17.94,1.8737,14
18.01,1.8737,14
18.06,1.8817,14
18.12,1.8817,15
18.17,1.8817,15
18.24,1.8897,15
18.29,1.8897,15
18.35,1.8897,15
18.4,1.8897,15
18.45,1.8978,15
18.53,1.8978,15
18.58,1.8978,15
18.65,1.9058,15
18.7,1.9058,15
18.76,1.9058,15
18.82,1.9058,15
18.87,1.9139,15
18.94,1.9139,15
18.99,1.9139,15
19.05,1.9139,15
19.11,1.9219,15
19.17,1.9219,15
19.22,1.9219,15
19.29,1.9299,15
19.34,1.9299,16
19.4,1.9299,16
19.45,1.9299,16
19.52,1.938,16
19.58,1.938,16
19.63,1.938,16
19.7,1.938,16
19.75,1.946,16
19.81,1.946,16
19.86,1.946,16
19.93,1.9541,16
19.98,1.9541,16
20,1.9541,16
20.1,1.9541,16
20.2,1.9621,16
20.2,1.9621,16
20.3,1.9621,16
20.3,1.9621,16
20.4,1.9621,16
20.5,1.9702,16
20.5,1.9702,16
20.6,1.9702,17
20.6,1.9782,17
20.7,1.9782,17
20.7,1.9782,17
20.8,1.9782,17
20.9,1.9782,17
20.9,1.9782,17
21,1.9862,17
21,1.9862,17
21.1,1.9862,17
21.1,1.9943,17
21.2,1.9943,17
21.3,1.9943,17
21.3,1.9943,17
21.4,2.002,17
21.4,2.002,17
21.5,2.002,17
21.5,2.01,17
21.6,2.01,17
21.7,2.018,17
21.7,2.018,17
21.8,2.018,17
21.8,2.018,18
21.9,2.018,18
22,2.026,18
22,2.026,18
22.1,2.026,18
22.1,2.034,18
22.2,2.034,18
22.2,2.034,18
22.3,2.034,18
22.4,2.043,18
22.4,2.043,18
22.5,2.043,18
22.5,2.043,18
22.6,2.043,18
22.7,2.043,18
22.7,2.051,18
22.8,2.051,18
22.8,2.051,18
22.9,2.051,18
22.9,2.051,18
23,2.059,18
23.1,2.059,19
23.1,2.059,19
23.2,2.067,19
23.2,2.067,19
23.3,2.067,19
23.4,2.067,19
23.4,2.075,19
23.5,2.075,19
23.5,2.075,19
23.6,2.075,19
23.6,2.083,19
23.7,2.083,19
23.8,2.083,19
23.8,2.083,19
23.9,2.083,19
23.9,2.091,19
24,2.091,19
24.1,2.091,19
24.1,2.091,19
24.2,2.091,19
24.2,2.099,19
24.3,2.099,20
24.3,2.099,20
24.4,2.099,20
24.5,2.099,20
24.5,2.107,20
24.6,2.107,20
24.6,2.107,20
24.7,2.107,20
24.8,2.107,20
24.8,2.107,20
24.9,2.107,20
24.9,2.115,20
25,2.115,20
25,2.115,20
25.1,2.115,20
25.2,2.115,20
25.2,2.123,20
25.3,2.123,20
25.3,2.123,20
25.4,2.123,20
25.5,2.123,20
25.5,2.123,20
25.6,2.131,21
25.6,2.131,21
25.7,2.131,21
25.7,2.131,21
25.8,2.139,21
25.9,2.139,21
25.9,2.139,21
26,2.139,21
26,2.139,21
26.1,2.147,21
26.2,2.147,21
26.2,2.147,21
26.3,2.147,21
26.3,2.147,21
26.4,2.147,21
26.4,2.147,21
26.5,2.155,21
26.6,2.155,21
26.6,2.155,21
26.7,2.155,21
26.7,2.155,21
26.8,2.163,22
26.9,2.163,22
26.9,2.163,22
27,2.163,22
27,2.163,22
27.1,2.163,22
27.1,2.171,22
27.2,2.171,22
27.3,2.171,22
27.3,2.171,22
27.4,2.171,22
27.4,2.171,22
27.5,2.179,22
27.6,2.179,22
27.6,2.179,22
27.7,2.179,22
27.7,2.179,22
27.8,2.179,22
27.8,2.187,22
27.9,2.187,22
28,2.187,22
28,2.187,23
28.1,2.187,23
28.1,2.187,23
28.2,2.187,23
28.2,2.187,23
28.3,2.195,23
28.4,2.195,23
28.4,2.195,23
28.5,2.195,23
28.5,2.203,23
28.6,2.203,23
28.6,2.203,23
28.7,2.203,23
28.8,2.203,23
28.8,2.203,23
28.9,2.203,23
28.9,2.203,23
29,2.211,23
29.1,2.211,23
29.1,2.211,23
29.2,2.211,23
29.2,2.211,23
29.3,2.219,24
29.4,2.219,24
29.4,2.219,24
29.5,2.219,24
29.5,2.219,24
29.6,2.219,24
29.7,2.219,24
29.7,2.227,24
29.8,2.227,24
29.8,2.227,24
29.9,2.227,24
29.9,2.227,24
30,2.227,24
30.1,2.227,24
30.1,2.236,24
30.2,2.236,24
30.2,2.236,24
30.3,2.236,24
30.3,2.236,24
30.4,2.236,24
30.5,2.236,24
30.5,2.244,25
30.6,2.244,25
30.6,2.244,25
30.7,2.244,25
30.8,2.244,25
30.8,2.252,25
30.9,2.252,25
30.9,2.252,25
31,2.252,25
31,2.252,25
31.1,2.26,25
31.2,2.26,25
31.2,2.26,25
31.3,2.26,25
31.3,2.26,25
31.4,2.26,25
31.5,2.26,25
31.5,2.26,25
31.6,2.268,25
31.6,2.268,25
31.7,2.268,25
31.7,2.268,26
31.8,2.268,26
31.9,2.268,26
31.9,2.268,26
32,2.268,26
32,2.276,26
32.1,2.276,26
32.2,2.276,26
32.2,2.276,26
32.3,2.276,26
32.3,2.284,26
32.4,2.284,26
32.4,2.284,26
32.5,2.284,26
32.6,2.284,26
32.6,2.284,26
32.7,2.284,26
32.7,2.284,26
32.8,2.292,26
32.9,2.292,26
32.9,2.292,26
33,2.292,26
33,2.292,27
33.1,2.292,27
33.1,2.292,27
33.2,2.292,27
33.3,2.3,27
33.3,2.3,27
33.4,2.3,27
33.4,2.3,27
33.5,2.3,27
33.6,2.3,27
33.6,2.3,27
33.7,2.308,27
33.7,2.308,27
33.8,2.308,27
33.8,2.308,27
33.9,2.308,27
34,2.308,27
34,2.308,27
34.1,2.308,27
34.1,2.308,27
34.2,2.308,27
34.2,2.308,28
34.3,2.308,28
34.4,2.316,28
34.4,2.316,28
34.5,2.316,28
34.5,2.316,28
34.6,2.316,28
34.7,2.324,28
34.7,2.324,28
34.8,2.324,28
34.8,2.324,28
34.9,2.324,28
34.9,2.324,28
35,2.332,28
35.1,2.332,28
35.1,2.332,28
35.2,2.332,28
35.2,2.332,28
35.3,2.332,28
35.3,2.332,28
35.4,2.34,28
35.5,2.34,29
35.5,2.34,29
35.6,2.34,29
35.6,2.34,29
35.7,2.34,29
35.8,2.34,29
35.8,2.34,29
35.9,2.34,29
35.9,2.34,29
36,2.34,29
36.1,2.34,29
36.1,2.348,29
36.2,2.348,29
36.2,2.348,29
36.3,2.348,29
36.3,2.348,29
36.4,2.348,29
36.5,2.348,29
36.5,2.348,29
36.6,2.356,29
36.6,2.356,29
36.7,2.356,29
36.7,2.356,30
36.8,2.356,30
36.9,2.356,30
36.9,2.356,30
37,2.356,30
37,2.356,30
37.1,2.356,30
37.2,2.364,30
37.2,2.364,30
37.3,2.364,30
37.3,2.364,30
37.4,2.364,30
37.5,2.364,30
37.5,2.364,30
37.6,2.364,30
37.6,2.364,30
37.7,2.372,30
37.7,2.372,30
37.8,2.372,30
37.9,2.372,30
37.9,2.372,30
38,2.372,31
38,2.372,31
38.1,2.372,31
38.1,2.372,31
38.2,2.38,31
38.3,2.38,31
38.3,2.38,31
38.4,2.38,31
38.4,2.38,31
38.5,2.38,31
38.5,2.38,31
38.6,2.38,31
38.7,2.388,31
38.7,2.388,31
38.8,2.388,31
38.8,2.388,31
38.9,2.388,31
39,2.388,31
39,2.388,31
39.1,2.388,31
39.1,2.388,31
39.2,2.388,32
39.3,2.388,32
39.3,2.396,32
39.4,2.396,32
39.4,2.396,32
39.5,2.396,32
39.5,2.396,32
39.6,2.396,32
39.7,2.396,32
39.7,2.396,32
39.8,2.396,32
39.8,2.396,32
39.9,2.404,32
40,2.404,32
40,2.404,32
40.1,2.404,32
40.1,2.404,32
40.2,2.404,32
40.2,2.404,32
40.3,2.404,32
40.4,2.404,32
40.4,2.412,32
40.5,2.412,33
40.5,2.412,33
40.6,2.412,33
40.7,2.412,33
40.7,2.412,33
40.8,2.412,33
40.8,2.412,33
40.9,2.412,33
40.9,2.42,33
41,2.42,33
41.1,2.42,33
41.1,2.42,33
41.2,2.42,33
41.2,2.42,33
41.3,2.42,33
41.3,2.42,33
41.4,2.42,33
41.5,2.429,33
41.5,2.429,33
41.6,2.429,33
41.6,2.429,33
41.7,2.429,34
41.8,2.42,34
41.8,2.429,34
41.9,2.429,34
41.9,2.429,34
42,2.429,34
42,2.429,34
42.1,2.429,34
42.2,2.429,34
42.2,2.437,34
42.3,2.437,34
42.3,2.437,34
42.4,2.437,34
42.5,2.437,34
42.5,2.437,34
42.6,2.437,34
42.6,2.437,34
42.7,2.437,34
42.7,2.437,34
42.8,2.437,34
42.9,2.437,34
42.9,2.445,35
43,2.445,35
43,2.445,35
43.1,2.445,35
43.1,2.445,35
43.2,2.445,35
43.3,2.445,35
43.3,2.445,35
43.4,2.445,35
43.4,2.453,35
43.5,2.453,35
43.6,2.453,35
43.6,2.453,35
43.7,2.453,35
43.7,2.453,35
43.8,2.453,35
43.9,2.453,35
43.9,2.453,35
44,2.453,35
44,2.461,35
44.1,2.453,35
44.1,2.461,35
44.2,2.461,36
44.3,2.461,36
44.3,2.461,36
44.4,2.461,36
44.4,2.461,36
44.5,2.461,36
44.5,2.461,36
44.6,2.469,36
44.7,2.469,36
44.7,2.461,36
44.8,2.469,36
44.8,2.469,36
44.9,2.469,36
45,2.469,36
45,2.469,36
45.1,2.469,36
45.1,2.469,36
45.2,2.469,36
45.3,2.469,36
45.3,2.469,36
45.4,2.477,36
45.4,2.477,37
45.5,2.477,37
45.5,2.477,37
45.6,2.477,37
45.7,2.477,37
45.7,2.477,37
45.8,2.477,37
45.8,2.477,37
45.9,2.477,37
46,2.477,37
46,2.477,37
46.1,2.485,37
46.1,2.477,37
46.2,2.477,37
46.2,2.485,37
46.3,2.485,37
46.4,2.485,37
46.4,2.485,37
46.5,2.485,37
46.5,2.485,37
46.6,2.485,37
46.7,2.485,38
46.7,2.485,38
46.8,2.485,38
46.8,2.485,38
46.9,2.485,38
46.9,2.485,38
47,2.493,38
47.1,2.493,38
47.1,2.493,38
47.2,2.493,38
47.2,2.493,38
47.3,2.493,38
47.4,2.493,38
47.4,2.493,38
47.5,2.493,38
47.5,2.493,38
47.6,2.493,38
47.6,2.493,38
47.7,2.493,38
