Strain (%),Stress (MPa),Time (sec)
532,20.07,668
532,20.07,668
532,20.07,668
532,20.07,668
532,20.07,668
532,20.08,668
532,20.07,668
532,20.08,668
532,20.08,668
532,20.08,668
532,20.08,668
532,20.08,668
533,20.08,668
533,20.08,668
533,20.08,668
533,20.09,668
533,20.09,669
533,20.09,669
533,20.09,669
533,20.1,669
533,20.1,669
533,20.1,669
533,20.09,669
533,20.1,669
533,20.1,669
533,20.1,669
533,20.1,669
533,20.1,669
533,20.1,669
533,20.1,669
533,20.1,669
533,20.1,669
534,20.11,670
534,20.11,670
534,20.11,670
534,20.11,670
534,20.11,670
534,20.11,670
534,20.11,670
534,20.11,670
534,20.11,670
534,20.11,670
534,20.12,670
534,20.12,670
534,20.12,670
534,20.12,670
534,20.12,670
534,20.12,670
534,20.12,671
534,20.12,671
534,20.12,671
534,20.12,671
535,20.12,671
535,20.13,671
535,20.13,671
535,20.13,671
535,20.13,671
535,20.13,671
535,20.13,671
535,20.13,671
535,20.14,671
535,20.14,671
535,20.14,671
535,20.14,671
535,20.14,672
535,20.14,672
535,20.14,672
535,20.14,672
535,20.14,672
535,20.16,672
535,20.16,672
535,20.16,672
536,20.16,672
536,20.16,672
536,20.16,672
536,20.16,672
536,20.16,672
536,20.17,672
536,20.17,672
536,20.17,672
536,20.17,673
536,20.17,673
536,20.17,673
536,20.17,673
536,20.17,673
536,20.17,673
536,20.17,673
536,20.17,673
536,20.17,673
536,20.17,673
536,20.17,673
536,20.18,673
537,20.18,673
537,20.18,673
537,20.18,673
537,20.18,673
537,20.18,674
537,20.18,674
537,20.18,674
537,20.18,674
537,20.18,674
537,20.18,674
537,20.18,674
537,20.18,674
537,20.18,674
537,20.19,674
537,20.19,674
537,20.19,674
537,20.19,674
537,20.19,674
537,20.19,674
537,20.19,674
538,20.19,675
538,20.19,675
538,20.19,675
538,20.19,675
538,20.19,675
538,20.19,675
538,20.19,675
538,20.19,675
538,20.19,675
538,20.19,675
538,20.19,675
538,20.19,675
538,20.19,675
538,20.19,675
538,20.19,675
538,20.2,675
538,20.2,676
538,20.19,676
538,20.19,676
538,20.19,676
539,20.19,676
539,20.19,676
539,20.19,676
539,20.2,676
539,20.2,676
539,20.2,676
539,20.2,676
539,20.2,676
539,20.2,676
539,20.2,676
539,20.2,676
539,20.21,676
539,20.21,677
539,20.21,677
539,20.21,677
539,20.21,677
539,20.21,677
539,20.21,677
539,20.21,677
539,20.21,677
539,20.21,677
540,20.22,677
540,20.22,677
540,20.22,677
540,20.22,677
540,20.22,677
540,20.22,677
540,20.22,677
540,20.22,678
540,20.22,678
540,20.22,678
540,20.23,678
540,20.23,678
540,20.23,678
540,20.23,678
540,20.23,678
540,20.23,678
540,20.23,678
540,20.23,678
540,20.23,678
540,20.23,678
541,20.23,678
541,20.23,678
541,20.23,678
541,20.24,679
541,20.24,679
541,20.24,679
541,20.24,679
541,20.24,679
541,20.24,679
541,20.24,679
541,20.24,679
541,20.24,679
541,20.24,679
541,20.24,679
541,20.24,679
541,20.24,679
541,20.24,679
541,20.26,679
541,20.24,679
541,20.26,680
542,20.26,680
542,20.26,680
542,20.26,680
542,20.26,680
542,20.26,680
542,20.26,680
542,20.26,680
542,20.26,680
542,20.26,680
542,20.26,680
542,20.26,680
542,20.26,680
542,20.27,680
542,20.27,680
542,20.27,680
542,20.27,681
542,20.27,681
542,20.28,681
542,20.27,681
542,20.28,681
543,20.28,681
543,20.28,681
543,20.28,681
543,20.28,681
543,20.28,681
543,20.28,681
543,20.28,681
543,20.28,681
543,20.28,681
543,20.28,681
543,20.28,681
543,20.29,682
543,20.29,682
543,20.29,682
543,20.29,682
543,20.29,682
543,20.29,682
543,20.29,682
543,20.29,682
543,20.29,682
544,20.29,682
544,20.29,682
544,20.3,682
544,20.29,682
544,20.3,682
544,20.3,682
544,20.3,682
544,20.3,683
544,20.3,683
544,20.3,683
544,20.3,683
544,20.3,683
544,20.3,683
544,20.31,683
544,20.31,683
544,20.31,683
544,20.31,683
544,20.31,683
544,20.31,683
544,20.32,683
545,20.32,683
545,20.32,683
545,20.31,683
545,20.32,684
545,20.32,684
545,20.32,684
545,20.32,684
545,20.32,684
545,20.32,684
545,20.32,684
545,20.32,684
545,20.33,684
545,20.33,684
545,20.33,684
545,20.33,684
545,20.33,684
545,20.33,684
545,20.33,684
545,20.34,684
545,20.33,685
546,20.33,685
546,20.33,685
546,20.33,685
546,20.34,685
546,20.34,685
546,20.34,685
546,20.34,685
546,20.34,685
546,20.36,685
546,20.36,685
546,20.36,685
546,20.36,685
546,20.36,685
546,20.36,685
546,20.36,685
546,20.36,686
546,20.37,686
546,20.37,686
546,20.37,686
546,20.38,686
547,20.38,686
547,20.38,686
547,20.38,686
547,20.38,686
547,20.39,686
547,20.39,686
547,20.39,686
547,20.39,686
547,20.39,686
547,20.39,686
547,20.39,686
547,20.39,687
547,20.39,687
547,20.39,687
547,20.39,687
547,20.39,687
547,20.4,687
547,20.4,687
547,20.4,687
547,20.4,687
548,20.4,687
548,20.41,687
548,20.41,687
548,20.41,687
548,20.41,687
548,20.41,687
548,20.41,687
548,20.41,688
548,20.41,688
548,20.42,688
548,20.42,688
548,20.42,688
548,20.42,688
548,20.42,688
548,20.42,688
548,20.42,688
548,20.42,688
548,20.42,688
548,20.43,688
548,20.43,688
549,20.43,688
549,20.43,688
549,20.43,688
549,20.43,689
549,20.43,689
549,20.43,689
549,20.43,689
549,20.43,689
549,20.44,689
549,20.44,689
549,20.44,689
549,20.44,689
549,20.44,689
549,20.44,689
549,20.46,689
549,20.46,689
549,20.46,689
549,20.46,689
549,20.46,689
549,20.47,690
550,20.47,690
550,20.47,690
550,20.47,690
550,20.47,690
550,20.47,690
550,20.47,690
550,20.48,690
550,20.48,690
550,20.47,690
550,20.47,690
550,20.47,690
550,20.48,690
550,20.48,690
550,20.48,690
550,20.48,690
550,20.48,691
550,20.48,691
550,20.48,691
550,20.48,691
550,20.49,691
551,20.49,691
551,20.49,691
551,20.49,691
551,20.49,691
551,20.49,691
551,20.49,691
551,20.49,691
551,20.5,691
551,20.5,691
551,20.5,691
551,20.5,691
551,20.5,692
551,20.5,692
551,20.5,692
551,20.5,692
551,20.5,692
551,20.5,692
551,20.51,692
551,20.5,692
551,20.51,692
551,20.51,692
552,20.51,692
552,20.51,692
552,20.52,692
552,20.52,692
552,20.52,692
552,20.52,692
552,20.52,693
552,20.52,693
552,20.52,693
552,20.52,693
552,20.52,693
552,20.53,693
552,20.53,693
552,20.53,693
552,20.54,693
552,20.54,693
552,20.54,693
552,20.54,693
552,20.54,693
552,20.56,693
553,20.56,693
553,20.56,693
553,20.56,694
553,20.56,694
553,20.56,694
553,20.56,694
553,20.57,694
553,20.57,694
553,20.57,694
553,20.57,694
553,20.57,694
553,20.58,694
553,20.58,694
553,20.58,694
553,20.58,694
553,20.59,694
553,20.59,694
553,20.59,694
553,20.6,695
553,20.6,695
554,20.6,695
554,20.61,695
554,20.61,695
554,20.61,695
554,20.61,695
554,20.62,695
554,20.62,695
554,20.62,695
554,20.62,695
554,20.62,695
554,20.63,695
554,20.63,695
554,20.64,695
554,20.64,695
554,20.64,696
554,20.64,696
554,20.64,696
554,20.66,696
554,20.66,696
554,20.67,696
555,20.67,696
555,20.67,696
555,20.67,696
555,20.68,696
555,20.68,696
555,20.68,696
555,20.68,696
555,20.69,696
555,20.69,696
555,20.7,696
555,20.7,697
555,20.7,697
555,20.71,697
555,20.71,697
555,20.71,697
555,20.71,697
555,20.72,697
555,20.72,697
555,20.72,697
555,20.72,697
556,20.72,697
556,20.73,697
556,20.73,697
556,20.73,697
556,20.74,697
556,20.74,697
556,20.74,698
556,20.74,698
556,20.74,698
556,20.76,698
556,20.76,698
556,20.76,698
556,20.77,698
556,20.77,698
556,20.77,698
556,20.77,698
556,20.77,698
556,20.78,698
556,20.78,698
556,20.78,698
557,20.78,698
557,20.78,698
557,20.78,699
557,20.79,699
557,20.79,699
557,20.79,699
557,20.79,699
557,20.8,699
557,20.8,699
557,20.8,699
557,20.8,699
557,20.81,699
557,20.81,699
557,20.81,699
557,20.81,699
557,20.81,699
557,20.82,699
557,20.82,699
557,20.82,700
557,20.82,700
558,20.83,700
558,20.83,700
558,20.83,700
558,20.83,700
558,20.84,700
558,20.84,700
558,20.84,700
558,20.84,700
558,20.84,700
558,20.84,700
558,20.86,700
558,20.86,700
558,20.87,700
558,20.87,700
558,20.87,701
558,20.88,701
558,20.88,701
558,20.88,701
558,20.89,701
558,20.89,701
559,20.89,701
559,20.89,701
559,20.89,701
559,20.9,701
559,20.9,701
559,20.9,701
559,20.91,701
559,20.91,701
559,20.92,701
559,20.92,701
559,20.92,702
559,20.93,702
559,20.93,702
559,20.93,702
559,20.93,702
559,20.93,702
559,20.94,702
559,20.94,702
559,20.94,702
559,20.94,702
560,20.94,702
560,20.96,702
560,20.96,702
560,20.96,702
560,20.96,702
560,20.97,702
560,20.97,703
560,20.97,703
560,20.97,703
560,20.98,703
560,20.98,703
560,20.98,703
560,20.98,703
560,20.99,703
560,20.99,703
560,21,703
560,21,703
560,21,703
560,21,703
560,21,703
561,21.01,703
561,21.01,703
561,21.01,704
561,21.02,704
561,21.02,704
561,21.02,704
561,21.03,704
561,21.03,704
561,21.03,704
561,21.03,704
561,21.04,704
561,21.04,704
561,21.04,704
561,21.06,704
561,21.06,704
561,21.06,704
561,21.07,704
561,21.07,704
561,21.07,705
561,21.08,705
562,21.08,705
562,21.09,705
562,21.09,705
562,21.09,705
562,21.09,705
562,21.1,705
562,21.1,705
562,21.11,705
562,21.11,705
562,21.11,705
562,21.12,705
562,21.12,705
562,21.13,705
562,21.13,705
562,21.13,706
562,21.13,706
562,21.14,706
562,21.14,706
562,21.16,706
562,21.16,706
563,21.16,706
563,21.16,706
563,21.17,706
563,21.17,706
563,21.17,706
563,21.18,706
563,21.18,706
563,21.18,706
563,21.18,706
563,21.19,706
563,21.19,707
563,21.2,707
563,21.2,707
563,21.21,707
563,21.21,707
563,21.21,707
563,21.22,707
563,21.22,707
563,21.22,707
563,21.22,707
564,21.23,707
564,21.23,707
564,21.23,707
564,21.24,707
564,21.24,707
564,21.26,707
564,21.26,708
564,21.26,708
564,21.26,708
564,21.27,708
564,21.27,708
564,21.28,708
564,21.28,708
564,21.28,708
564,21.29,708
564,21.29,708
564,21.29,708
564,21.3,708
564,21.3,708
564,21.31,708
564,21.31,708
565,21.31,708
565,21.32,709
565,21.32,709
565,21.32,709
565,21.33,709
565,21.33,709
565,21.33,709
565,21.33,709
565,21.34,709
565,21.34,709
565,21.36,709
565,21.36,709
565,21.37,709
565,21.37,709
565,21.37,709
565,21.38,709
565,21.38,709
565,21.38,710
565,21.38,710
565,21.39,710
566,21.39,710
566,21.4,710
566,21.4,710
566,21.4,710
566,21.41,710
566,21.41,710
566,21.41,710
566,21.42,710
566,21.42,710
566,21.43,710
566,21.43,710
566,21.43,710
566,21.43,710
566,21.43,711
566,21.44,711
566,21.44,711
566,21.44,711
566,21.44,711
566,21.46,711
566,21.46,711
567,21.46,711
567,21.47,711
567,21.47,711
567,21.48,711
567,21.48,711
567,21.48,711
567,21.48,711
567,21.49,711
567,21.49,711
567,21.5,712
567,21.5,712
567,21.5,712
567,21.5,712
567,21.51,712
567,21.51,712
567,21.51,712
567,21.51,712
567,21.52,712
567,21.52,712
567,21.52,712
568,21.53,712
568,21.53,712
568,21.53,712
568,21.53,712
568,21.54,712
568,21.54,713
568,21.54,713
568,21.54,713
568,21.56,713
568,21.56,713
568,21.56,713
568,21.56,713
568,21.57,713
568,21.57,713
568,21.57,713
568,21.57,713
568,21.58,713
568,21.58,713
568,21.59,713
568,21.59,713
569,21.59,713
569,21.59,714
569,21.59,714
569,21.6,714
569,21.6,714
569,21.6,714
569,21.61,714
569,21.61,714
569,21.61,714
569,21.61,714
569,21.62,714
569,21.62,714
569,21.63,714
569,21.63,714
569,21.63,714
569,21.63,714
569,21.63,714
569,21.64,715
569,21.64,715
569,21.66,715
570,21.66,715
570,21.66,715
570,21.66,715
570,21.66,715
570,21.66,715
570,21.67,715
570,21.67,715
570,21.68,715
570,21.68,715
570,21.68,715
570,21.69,715
570,21.69,715
570,21.69,715
570,21.69,716
570,21.69,716
570,21.7,716
570,21.7,716
570,21.7,716
570,21.71,716
570,21.71,716
571,21.71,716
571,21.71,716
571,21.72,716
571,21.72,716
571,21.72,716
571,21.73,716
571,21.73,716
571,21.73,716
571,21.73,716
571,21.73,717
571,21.74,717
571,21.74,717
571,21.74,717
571,21.74,717
571,21.74,717
571,21.76,717
571,21.76,717
571,21.76,717
571,21.76,717
571,21.76,717
572,21.76,717
572,21.76,717
572,21.77,717
572,21.77,717
572,21.77,717
572,21.78,718
572,21.78,718
572,21.78,718
572,21.78,718
572,21.79,718
572,21.79,718
572,21.79,718
572,21.79,718
572,21.79,718
572,21.8,718
572,21.8,718
572,21.8,718
572,21.8,718
572,21.8,718
572,21.81,718
573,21.81,718
573,21.81,719
573,21.81,719
573,21.82,719
573,21.82,719
573,21.82,719
573,21.82,719
573,21.83,719
573,21.83,719
573,21.83,719
573,21.83,719
573,21.84,719
573,21.84,719
573,21.84,719
573,21.84,719
573,21.86,719
573,21.86,719
573,21.86,720
573,21.86,720
573,21.86,720
574,21.86,720
574,21.87,720
574,21.87,720
574,21.87,720
574,21.87,720
574,21.87,720
574,21.88,720
574,21.88,720
574,21.88,720
574,21.88,720
574,21.88,720
574,21.89,720
574,21.89,720
574,21.89,721
574,21.89,721
574,21.89,721
574,21.89,721
574,21.9,721
574,21.9,721
574,21.9,721
575,21.9,721
575,21.9,721
575,21.9,721
575,21.9,721
575,21.91,721
575,21.91,721
575,21.91,721
575,21.91,721
575,21.91,721
575,21.91,722
575,21.92,722
575,21.92,722
575,21.92,722
575,21.92,722
575,21.93,722
575,21.93,722
575,21.93,722
575,21.93,722
575,21.93,722
575,21.93,722
576,21.93,722
576,21.93,722
576,21.94,722
576,21.94,722
576,21.94,722
576,21.94,723
576,21.94,723
576,21.96,723
576,21.96,723
576,21.96,723
576,21.96,723
576,21.97,723
576,21.97,723
576,21.97,723
576,21.97,723
576,21.98,723
576,21.98,723
576,21.98,723
576,21.98,723
576,21.98,723
577,21.98,723
577,21.98,724
577,21.99,724
577,21.99,724
577,21.99,724
577,21.99,724
577,21.99,724
577,21.99,724
577,22,724
577,22,724
577,22,724
577,22.01,724
577,22.01,724
577,22.01,724
577,22.01,724
577,22.01,724
577,22.01,724
577,22.02,725
577,22.02,725
577,22.02,725
577,22.02,725
578,22.02,725
578,22.02,725
578,22.02,725
578,22.03,725
578,22.03,725
578,22.03,725
578,22.03,725
578,22.04,725
578,22.04,725
578,22.04,725
578,22.04,725
578,22.04,725
578,22.06,726
578,22.06,726
578,22.06,726
578,22.06,726
578,22.06,726
578,22.06,726
578,22.07,726
578,22.07,726
579,22.07,726
579,22.07,726
579,22.07,726
579,22.08,726
579,22.08,726
579,22.08,726
579,22.08,726
579,22.08,726
579,22.09,727
579,22.09,727
579,22.09,727
579,22.09,727
579,22.09,727
579,22.1,727
579,22.1,727
579,22.1,727
579,22.1,727
579,22.1,727
579,22.11,727
579,22.11,727
580,22.11,727
580,22.11,727
580,22.11,727
580,22.12,727
580,22.12,728
580,22.12,728
580,22.12,728
580,22.12,728
580,22.12,728
580,22.13,728
580,22.13,728
580,22.13,728
580,22.14,728
580,22.14,728
580,22.14,728
580,22.14,728
580,22.16,728
580,22.16,728
580,22.16,728
580,22.16,728
581,22.17,729
581,22.17,729
581,22.17,729
581,22.17,729
581,22.17,729
581,22.18,729
581,22.18,729
581,22.18,729
581,22.18,729
581,22.18,729
581,22.19,729
581,22.19,729
581,22.19,729
581,22.2,729
581,22.2,729
581,22.2,729
581,22.2,730
581,22.21,730
581,22.21,730
581,22.21,730
582,22.21,730
582,22.21,730
582,22.22,730
582,22.22,730
582,22.22,730
582,22.22,730
582,22.22,730
582,22.22,730
582,22.23,730
582,22.23,730
582,22.23,730
582,22.23,730
582,22.24,731
582,22.24,731
582,22.24,731
582,22.24,731
582,22.26,731
582,22.26,731
582,22.26,731
582,22.27,731
583,22.27,731
583,22.27,731
583,22.27,731
583,22.28,731
583,22.28,731
583,22.28,731
583,22.29,731
583,22.29,731
583,22.29,732
583,22.29,732
583,22.29,732
583,22.3,732
583,22.3,732
583,22.3,732
583,22.3,732
583,22.3,732
583,22.31,732
583,22.31,732
583,22.31,732
583,22.31,732
584,22.31,732
584,22.32,732
584,22.32,732
584,22.32,732
584,22.32,733
584,22.33,733
584,22.33,733
584,22.33,733
584,22.33,733
584,22.33,733
584,22.33,733
584,22.33,733
584,22.34,733
584,22.34,733
584,22.34,733
584,22.34,733
584,22.34,733
584,22.34,733
584,22.36,733
584,22.36,733
585,22.36,734
585,22.36,734
585,22.37,734
585,22.37,734
585,22.37,734
585,22.37,734
585,22.37,734
585,22.37,734
585,22.37,734
585,22.38,734
585,22.38,734
585,22.38,734
585,22.38,734
585,22.38,734
585,22.38,734
585,22.38,734
585,22.39,735
585,22.39,735
585,22.39,735
585,22.39,735
586,22.39,735
586,22.39,735
586,22.39,735
586,22.39,735
586,22.39,735
586,22.4,735
586,22.4,735
586,22.4,735
586,22.41,735
586,22.41,735
586,22.41,735
586,22.41,735
586,22.41,736
586,22.41,736
586,22.42,736
586,22.42,736
586,22.42,736
586,22.42,736
586,22.43,736
586,22.43,736
587,22.43,736
587,22.43,736
587,22.44,736
587,22.44,736
587,22.44,736
587,22.46,736
587,22.46,736
587,22.47,736
587,22.47,737
587,22.47,737
587,22.47,737
587,22.48,737
587,22.48,737
587,22.48,737
587,22.48,737
587,22.48,737
587,22.49,737
587,22.49,737
587,22.49,737
587,22.5,737
588,22.5,737
588,22.51,737
588,22.51,737
588,22.52,738
588,22.53,738
588,22.53,738
588,22.56,738
588,22.57,738
588,22.57,738
588,22.57,738
588,22.57,738
588,22.58,738
588,22.58,738
588,22.59,738
588,22.59,738
589,22.6,739
589,22.6,739
589,22.61,739
589,22.61,739
589,22.61,739
589,22.62,739
589,22.62,739
589,22.63,739
589,22.63,739
589,22.64,739
589,22.64,739
589,22.66,739
589,22.66,739
589,22.67,739
589,22.67,739
589,22.68,739
589,22.68,740
589,22.69,740
589,22.69,740
589,22.7,740
590,22.7,740
590,22.7,740
590,22.71,740
590,22.72,740
590,22.72,740
590,22.72,740
590,22.73,740
590,22.74,740
590,22.74,740
590,22.76,740
590,22.76,740
590,22.77,740
590,22.77,741
590,22.78,741
590,22.78,741
590,22.79,741
590,22.79,741
590,22.79,741
590,22.79,741
590,22.8,741
591,22.8,741
591,22.81,741
591,22.82,741
591,22.82,741
591,22.83,741
591,22.83,741
591,22.84,741
591,22.84,741
591,22.86,742
591,22.86,742
591,22.87,742
591,22.87,742
591,22.88,742
591,22.88,742
591,22.88,742
591,22.89,742
591,22.89,742
591,22.9,742
591,22.9,742
591,22.9,742
592,22.91,742
592,22.91,742
592,22.92,742
592,22.93,742
592,22.93,743
592,22.93,743
592,22.93,743
592,22.94,743
592,22.94,743
592,22.96,743
592,22.96,743
592,22.97,743
592,22.97,743
592,22.97,743
592,22.98,743
592,22.98,743
592,22.99,743
592,22.99,743
592,22.99,743
592,23,743
593,23,744
593,23.01,744
593,23.01,744
593,23.01,744
593,23.02,744
593,23.02,744
593,23.03,744
593,23.03,744
593,23.03,744
593,23.04,744
593,23.04,744
593,23.06,744
593,23.06,744
593,23.06,744
593,23.07,744
593,23.08,744
593,23.08,745
593,23.08,745
593,23.08,745
593,23.09,745
594,23.09,745
594,23.09,745
594,23.1,745
594,23.1,745
594,23.11,745
594,23.11,745
594,23.12,745
594,23.12,745
594,23.12,745
594,23.13,745
594,23.13,745
594,23.14,745
594,23.14,746
594,23.16,746
594,23.16,746
594,23.16,746
594,23.16,746
594,23.17,746
594,23.17,746
594,23.17,746
595,23.18,746
595,23.19,746
595,23.19,746
595,23.19,746
595,23.2,746
595,23.2,746
595,23.2,746
595,23.21,746
595,23.21,747
595,23.22,747
595,23.22,747
595,23.22,747
595,23.23,747
595,23.23,747
595,23.23,747
595,23.23,747
595,23.24,747
595,23.24,747
595,23.24,747
595,23.24,747
595,23.26,747
596,23.26,747
596,23.26,747
596,23.27,747
596,23.27,748
596,23.28,748
596,23.28,748
596,23.29,748
596,23.29,748
596,23.29,748
596,23.3,748
596,23.3,748
596,23.3,748
596,23.31,748
596,23.31,748
596,23.31,748
596,23.32,748
596,23.32,748
596,23.32,748
596,23.33,748
596,23.33,749
597,23.33,749
597,23.33,749
597,23.34,749
597,23.34,749
597,23.36,749
597,23.36,749
597,23.36,749
597,23.37,749
597,23.38,749
597,23.38,749
597,23.38,749
597,23.39,749
597,23.39,749
597,23.39,749
597,23.39,749
597,23.4,750
597,23.4,750
597,23.4,750
597,23.41,750
597,23.41,750
598,23.41,750
598,23.41,750
598,23.42,750
598,23.42,750
598,23.43,750
598,23.43,750
598,23.43,750
598,23.44,750
598,23.44,750
598,23.46,750
598,23.46,750
598,23.47,751
598,23.47,751
598,23.47,751
598,23.47,751
598,23.47,751
598,23.47,751
598,23.48,751
598,23.48,751
598,23.49,751
599,23.49,751
599,23.49,751
599,23.49,751
599,23.5,751
599,23.5,751
599,23.5,751
599,23.5,751
599,23.51,752
599,23.51,752
599,23.52,752
599,23.52,752
599,23.52,752
599,23.53,752
599,23.53,752
599,23.54,752
599,23.54,752
599,23.54,752
599,23.54,752
599,23.56,752
599,23.56,752
600,23.56,752
600,23.57,752
600,23.57,752
600,23.57,753
600,23.58,753
600,23.58,753
600,23.59,753
600,23.59,753
600,23.59,753
600,23.59,753
600,23.59,753
600,23.6,753
600,23.6,753
600,23.6,753
600,23.6,753
600,23.61,753
600,23.61,753
600,23.61,753
600,23.62,753
600,23.62,754
601,23.62,754
601,23.62,754
601,23.63,754
601,23.64,754
601,23.64,754
601,23.64,754
601,23.64,754
601,23.64,754
601,23.66,754
601,23.66,754
601,23.67,754
601,23.67,754
601,23.67,754
601,23.67,754
601,23.67,754
601,23.68,755
601,23.68,755
601,23.68,755
601,23.68,755
601,23.69,755
602,23.69,755
602,23.69,755
602,23.69,755
602,23.7,755
602,23.7,755
602,23.71,755
602,23.71,755
602,23.71,755
602,23.71,755
602,23.72,755
602,23.72,755
602,23.73,756
602,23.73,756
602,23.74,756
602,23.74,756
602,23.74,756
602,23.74,756
602,23.74,756
602,23.76,756
602,23.76,756
603,23.76,756
603,23.77,756
603,23.77,756
603,23.77,756
603,23.77,756
603,23.78,756
603,23.78,756
603,23.78,757
603,23.78,757
603,23.79,757
603,23.79,757
603,23.79,757
603,23.79,757
603,23.8,757
603,23.8,757
603,23.8,757
603,23.8,757
603,23.81,757
603,23.81,757
603,23.81,757
604,23.82,757
604,23.82,757
604,23.82,757
604,23.83,758
604,23.83,758
604,23.84,758
604,23.84,758
604,23.86,758
604,23.86,758
604,23.86,758
604,23.86,758
604,23.86,758
604,23.87,758
604,23.87,758
604,23.88,758
604,23.88,758
604,23.88,758
604,23.88,758
604,23.89,758
604,23.89,759
605,23.89,759
605,23.9,759
605,23.9,759
605,23.91,759
605,23.91,759
605,23.91,759
605,23.91,759
605,23.91,759
605,23.92,759
605,23.92,759
605,23.93,759
605,23.93,759
605,23.93,759
605,23.93,759
605,23.94,759
605,23.94,760
605,23.94,760
605,23.96,760
605,23.96,760
605,23.97,760
606,23.98,760
606,23.98,760
606,23.98,760
606,23.99,760
606,23.99,760
606,23.99,760
606,23.99,760
606,23.99,760
606,24,760
606,24,760
606,24,760
606,24,761
606,24,761
606,24.01,761
606,24.01,761
606,24.02,761
606,24.02,761
606,24.03,761
606,24.03,761
606,24.03,761
607,24.03,761
607,24.04,761
607,24.04,761
607,24.04,761
607,24.04,761
607,24.06,761
607,24.07,761
607,24.07,762
607,24.07,762
607,24.07,762
607,24.07,762
607,24.08,762
607,24.08,762
607,24.09,762
607,24.09,762
607,24.09,762
607,24.1,762
607,24.1,762
607,24.1,762
607,24.1,762
608,24.11,762
608,24.11,762
608,24.11,762
608,24.11,763
608,24.11,763
608,24.11,763
608,24.12,763
608,24.12,763
608,24.12,763
608,24.13,763
608,24.13,763
608,24.13,763
608,24.13,763
608,24.13,763
608,24.14,763
608,24.14,763
608,24.14,763
608,24.14,763
608,24.16,763
608,24.16,764
608,24.16,764
609,24.16,764
609,24.17,764
609,24.17,764
609,24.17,764
609,24.17,764
609,24.17,764
609,24.18,764
609,24.18,764
609,24.18,764
609,24.18,764
609,24.19,764
609,24.19,764
609,24.19,764
609,24.19,764
609,24.2,765
609,24.2,765
609,24.2,765
609,24.2,765
609,24.2,765
609,24.21,765
610,24.21,765
610,24.21,765
610,24.21,765
610,24.21,765
610,24.21,765
610,24.22,765
610,24.22,765
610,24.22,765
610,24.22,765
610,24.22,765
610,24.23,766
610,24.23,766
610,24.23,766
610,24.23,766
610,24.23,766
610,24.23,766
610,24.24,766
610,24.24,766
610,24.24,766
610,24.24,766
611,24.24,766
611,24.26,766
611,24.26,766
611,24.26,766
611,24.26,766
611,24.26,766
611,24.27,767
611,24.27,767
611,24.27,767
611,24.27,767
611,24.27,767
611,24.28,767
611,24.28,767
611,24.28,767
611,24.28,767
611,24.28,767
611,24.28,767
611,24.28,767
611,24.28,767
611,24.28,767
612,24.29,767
612,24.29,767
612,24.29,768
612,24.3,768
612,24.3,768
612,24.3,768
612,24.3,768
612,24.3,768
612,24.3,768
612,24.3,768
612,24.3,768
612,24.31,768
612,24.31,768
612,24.31,768
612,24.31,768
612,24.31,768
612,24.31,768
612,24.31,768
612,24.32,769
612,24.31,769
613,24.32,769
613,24.32,769
613,24.33,769
613,24.33,769
613,24.33,769
613,24.33,769
613,24.33,769
613,24.33,769
613,24.33,769
613,24.33,769
613,24.33,769
613,24.33,769
613,24.33,769
613,24.33,769
613,24.33,770
613,24.34,770
613,24.34,770
613,24.34,770
613,24.34,770
613,24.34,770
614,24.34,770
614,24.34,770
614,24.34,770
614,24.36,770
614,24.36,770
614,24.36,770
614,24.36,770
614,24.36,770
614,24.36,770
614,24.36,770
614,24.37,771
614,24.37,771
614,24.37,771
614,24.37,771
614,24.37,771
614,24.37,771
614,24.37,771
614,24.38,771
614,24.38,771
614,24.38,771
615,24.38,771
615,24.38,771
615,24.38,771
615,24.38,771
615,24.38,771
615,24.38,771
615,24.38,772
615,24.39,772
615,24.38,772
615,24.38,772
615,24.39,772
615,24.39,772
615,24.39,772
615,24.39,772
615,24.39,772
615,24.39,772
615,24.39,772
615,24.39,772
615,24.39,772
615,24.39,772
616,24.39,772
616,24.39,772
616,24.4,773
616,24.4,773
616,24.4,773
616,24.4,773
616,24.4,773
616,24.4,773
616,24.4,773
616,24.4,773
616,24.4,773
616,24.41,773
616,24.41,773
616,24.41,773
616,24.41,773
616,24.41,773
616,24.41,773
616,24.41,773
616,24.41,774
616,24.41,774
617,24.41,774
617,24.41,774
617,24.41,774
617,24.41,774
617,24.42,774
617,24.42,774
617,24.42,774
617,24.41,774
617,24.41,774
617,24.41,774
617,24.42,774
617,24.42,774
617,24.42,774
617,24.42,774
617,24.42,775
617,24.42,775
617,24.42,775
617,24.42,775
617,24.42,775
617,24.42,775
618,24.42,775
618,24.42,775
618,24.42,775
618,24.42,775
618,24.42,775
618,24.42,775
618,24.42,775
618,24.42,775
618,24.42,775
618,24.42,775
618,24.42,776
618,24.42,776
618,24.42,776
618,24.42,776
618,24.42,776
618,24.42,776
618,24.43,776
618,24.43,776
618,24.43,776
618,24.42,776
619,24.42,776
619,24.42,776
619,24.42,776
619,24.42,776
619,24.42,776
619,24.42,776
619,24.42,777
619,24.42,777
619,24.42,777
619,24.43,777
619,24.43,777
619,24.43,777
619,24.43,777
619,24.43,777
619,24.43,777
619,24.43,777
619,24.43,777
619,24.43,777
