Strain (%),Stress (MPa),Time (sec)
150.4,5.813,204
150.5,5.813,204
150.5,5.813,204
150.6,5.82,204
150.6,5.82,204
150.7,5.82,204
150.7,5.82,204
150.7,5.82,204
150.8,5.82,204
150.8,5.82,204
150.9,5.82,204
150.9,5.827,204
151,5.827,205
151,5.827,205
151.1,5.833,205
151.1,5.833,205
151.2,5.833,205
151.2,5.833,205
151.3,5.833,205
151.3,5.84,205
151.3,5.84,205
151.4,5.84,205
151.4,5.84,205
151.5,5.847,205
151.5,5.847,205
151.6,5.853,205
151.6,5.853,205
151.7,5.853,205
151.7,5.853,206
151.8,5.853,206
151.8,5.86,206
151.9,5.86,206
151.9,5.86,206
151.9,5.86,206
152,5.867,206
152,5.867,206
152.1,5.867,206
152.1,5.867,206
152.2,5.867,206
152.2,5.867,206
152.3,5.874,206
152.3,5.874,206
152.4,5.88,206
152.4,5.88,206
152.5,5.874,207
152.5,5.88,207
152.5,5.88,207
152.6,5.887,207
152.6,5.887,207
152.7,5.887,207
152.7,5.887,207
152.8,5.894,207
152.8,5.894,207
152.9,5.894,207
152.9,5.894,207
153,5.901,207
153,5.901,207
153.1,5.907,207
153.1,5.907,207
153.1,5.907,207
153.2,5.907,208
153.2,5.907,208
153.3,5.914,208
153.3,5.914,208
153.4,5.914,208
153.4,5.914,208
153.5,5.914,208
153.5,5.921,208
153.6,5.921,208
153.6,5.927,208
153.7,5.927,208
153.7,5.927,208
153.7,5.927,208
153.8,5.927,208
153.8,5.927,208
153.9,5.934,208
153.9,5.934,209
154,5.934,209
154,5.927,209
154.1,5.934,209
154.1,5.934,209
154.2,5.934,209
154.2,5.934,209
154.3,5.934,209
154.3,5.941,209
154.3,5.941,209
154.4,5.941,209
154.4,5.948,209
154.5,5.948,209
154.5,5.948,209
154.6,5.948,209
154.6,5.948,209
154.7,5.948,210
154.7,5.954,210
154.8,5.954,210
154.8,5.954,210
154.9,5.961,210
154.9,5.961,210
154.9,5.961,210
155,5.968,210
155,5.968,210
155.1,5.968,210
155.1,5.968,210
155.2,5.968,210
155.2,5.968,210
155.3,5.974,210
155.3,5.974,210
155.4,5.974,210
155.4,5.974,211
155.5,5.974,211
155.5,5.981,211
155.5,5.981,211
155.6,5.981,211
155.6,5.988,211
155.7,5.988,211
155.7,5.988,211
155.8,5.988,211
155.8,5.988,211
155.9,5.988,211
155.9,5.995,211
156,5.995,211
156,5.995,211
156.1,5.995,211
156.1,5.995,211
156.1,6.001,212
156.2,6.001,212
156.2,6.008,212
156.3,6.008,212
156.3,6.001,212
156.4,6.008,212
156.4,6.008,212
156.5,6.015,212
156.5,6.015,212
156.6,6.015,212
156.6,6.015,212
156.6,6.022,212
156.7,6.022,212
156.7,6.022,212
156.8,6.022,212
156.8,6.022,212
156.9,6.022,213
156.9,6.022,213
157,6.028,213
157,6.028,213
157.1,6.035,213
157.1,6.035,213
157.2,6.035,213
157.2,6.035,213
157.3,6.035,213
157.3,6.042,213
157.3,6.042,213
157.4,6.042,213
157.4,6.042,213
157.5,6.042,213
157.5,6.048,213
157.6,6.048,213
157.6,6.048,214
157.7,6.048,214
157.7,6.048,214
157.8,6.048,214
157.8,6.055,214
157.8,6.055,214
157.9,6.062,214
157.9,6.062,214
158,6.062,214
158,6.069,214
158.1,6.069,214
158.1,6.069,214
158.2,6.069,214
158.2,6.075,214
158.3,6.069,214
158.3,6.075,214
158.4,6.075,215
158.4,6.082,215
158.5,6.082,215
158.5,6.082,215
158.5,6.089,215
158.6,6.089,215
158.6,6.089,215
158.7,6.089,215
158.7,6.089,215
158.8,6.089,215
158.8,6.089,215
158.9,6.095,215
158.9,6.095,215
159,6.095,215
159,6.102,215
159.1,6.102,215
159.1,6.102,216
159.1,6.102,216
159.2,6.102,216
159.2,6.109,216
159.3,6.109,216
159.3,6.109,216
159.4,6.109,216
159.4,6.116,216
159.5,6.116,216
159.5,6.116,216
159.6,6.116,216
159.6,6.116,216
159.6,6.122,216
159.7,6.122,216
159.7,6.122,216
159.8,6.122,216
159.8,6.129,217
159.9,6.129,217
159.9,6.129,217
160,6.129,217
160,6.129,217
160.1,6.136,217
160.1,6.136,217
160.2,6.136,217
160.2,6.136,217
160.2,6.142,217
160.3,6.142,217
160.3,6.142,217
160.4,6.142,217
160.4,6.149,217
160.5,6.149,217
160.5,6.149,217
160.6,6.142,218
160.6,6.149,218
160.7,6.149,218
160.7,6.149,218
160.8,6.156,218
160.8,6.156,218
160.8,6.156,218
160.9,6.163,218
160.9,6.163,218
161,6.163,218
161,6.163,218
161.1,6.163,218
161.1,6.169,218
161.2,6.169,218
161.2,6.169,218
161.3,6.169,218
161.3,6.176,219
161.4,6.176,219
161.4,6.176,219
161.5,6.176,219
161.5,6.176,219
161.5,6.176,219
161.6,6.183,219
161.6,6.183,219
161.7,6.19,219
161.7,6.19,219
161.8,6.19,219
161.8,6.19,219
161.9,6.196,219
161.9,6.196,219
162,6.203,219
162,6.196,219
162,6.196,220
162.1,6.196,220
162.1,6.203,220
162.2,6.203,220
162.2,6.203,220
162.3,6.203,220
162.3,6.203,220
162.4,6.21,220
162.4,6.21,220
162.5,6.21,220
162.5,6.21,220
162.6,6.216,220
162.6,6.216,220
162.6,6.223,220
162.7,6.223,220
162.7,6.223,220
162.8,6.223,221
162.8,6.223,221
162.9,6.23,221
162.9,6.23,221
163,6.23,221
163,6.23,221
163.1,6.237,221
163.1,6.237,221
163.2,6.237,221
163.2,6.237,221
163.2,6.243,221
163.3,6.243,221
163.3,6.243,221
163.4,6.243,221
163.4,6.243,221
163.5,6.25,221
163.5,6.25,222
163.6,6.25,222
163.6,6.25,222
163.7,6.257,222
163.7,6.257,222
163.8,6.257,222
163.8,6.25,222
163.8,6.25,222
163.9,6.25,222
163.9,6.25,222
164,6.25,222
164,6.257,222
164.1,6.257,222
164.1,6.257,222
164.2,6.263,222
164.2,6.263,222
164.3,6.263,223
164.3,6.263,223
164.4,6.27,223
164.4,6.27,223
164.4,6.27,223
164.5,6.27,223
164.5,6.27,223
164.6,6.277,223
164.6,6.277,223
164.7,6.277,223
164.7,6.277,223
164.8,6.284,223
164.8,6.284,223
164.9,6.284,223
164.9,6.284,223
165,6.29,223
165,6.29,224
165,6.297,224
165.1,6.297,224
165.1,6.297,224
165.2,6.297,224
165.2,6.297,224
165.3,6.297,224
165.3,6.304,224
165.4,6.304,224
165.4,6.304,224
165.5,6.31,224
165.5,6.31,224
165.6,6.31,224
165.6,6.31,224
165.6,6.31,224
165.7,6.317,224
165.7,6.317,225
165.8,6.324,225
165.8,6.324,225
165.9,6.324,225
165.9,6.331,225
166,6.331,225
166,6.331,225
166.1,6.331,225
166.1,6.331,225
166.2,6.337,225
166.2,6.337,225
166.2,6.337,225
166.3,6.337,225
166.3,6.344,225
166.4,6.344,225
166.4,6.344,225
166.5,6.351,226
166.5,6.351,226
166.6,6.351,226
166.6,6.351,226
166.7,6.351,226
166.7,6.358,226
166.8,6.358,226
166.8,6.358,226
166.8,6.364,226
166.9,6.364,226
166.9,6.364,226
167,6.364,226
167,6.371,226
167.1,6.371,226
167.1,6.371,226
167.2,6.371,226
167.2,6.371,227
167.3,6.378,227
167.3,6.378,227
167.4,6.378,227
167.4,6.384,227
167.4,6.384,227
167.5,6.384,227
167.5,6.391,227
167.6,6.398,227
167.6,6.398,227
167.7,6.398,227
167.7,6.398,227
167.8,6.405,227
167.8,6.405,227
167.9,6.405,227
167.9,6.405,227
168,6.398,228
168,6.405,228
168,6.405,228
168.1,6.411,228
168.1,6.411,228
168.2,6.411,228
168.2,6.411,228
168.3,6.411,228
168.3,6.418,228
168.4,6.418,228
168.4,6.418,228
168.5,6.425,228
168.5,6.425,228
168.5,6.425,228
168.6,6.425,228
168.6,6.425,228
168.7,6.431,229
168.7,6.431,229
168.8,6.438,229
168.8,6.438,229
168.9,6.438,229
168.9,6.445,229
169,6.445,229
169,6.445,229
169.1,6.445,229
169.1,6.445,229
169.2,6.452,229
169.2,6.452,229
169.2,6.452,229
169.3,6.452,229
169.3,6.452,229
169.4,6.458,229
169.4,6.458,230
169.5,6.458,230
169.5,6.458,230
169.6,6.465,230
169.6,6.465,230
169.7,6.472,230
169.7,6.472,230
169.8,6.472,230
169.8,6.472,230
169.8,6.472,230
169.9,6.478,230
169.9,6.478,230
170,6.472,230
170,6.478,230
170.1,6.478,230
170.1,6.485,230
170.2,6.485,231
170.2,6.485,231
170.3,6.485,231
170.3,6.492,231
170.4,6.492,231
170.4,6.492,231
170.4,6.492,231
170.5,6.499,231
170.5,6.499,231
170.6,6.505,231
170.6,6.505,231
170.7,6.505,231
170.7,6.505,231
170.8,6.505,231
170.8,6.512,231
170.9,6.512,231
170.9,6.512,232
171,6.519,232
171,6.519,232
171,6.519,232
171.1,6.519,232
171.1,6.526,232
171.2,6.526,232
171.2,6.526,232
171.3,6.526,232
171.3,6.526,232
171.4,6.532,232
171.4,6.532,232
171.5,6.539,232
171.5,6.539,232
171.5,6.539,232
171.6,6.539,232
171.6,6.539,233
171.7,6.546,233
171.7,6.546,233
171.8,6.552,233
171.8,6.546,233
171.9,6.552,233
171.9,6.552,233
172,6.552,233
172,6.552,233
172.1,6.559,233
172.1,6.559,233
172.1,6.559,233
172.2,6.566,233
172.2,6.566,233
172.3,6.566,233
172.3,6.573,233
172.4,6.573,234
172.4,6.573,234
172.5,6.573,234
172.5,6.579,234
172.6,6.579,234
172.6,6.579,234
172.7,6.579,234
172.7,6.579,234
172.7,6.579,234
172.8,6.586,234
172.8,6.579,234
172.9,6.586,234
172.9,6.586,234
173,6.586,234
173,6.586,234
173.1,6.586,234
173.1,6.586,235
173.2,6.593,235
173.2,6.593,235
173.3,6.593,235
173.3,6.599,235
173.3,6.599,235
173.4,6.593,235
173.4,6.593,235
173.5,6.599,235
173.5,6.599,235
173.6,6.606,235
173.6,6.606,235
173.7,6.606,235
173.7,6.606,235
173.8,6.613,235
173.8,6.613,235
173.9,6.613,236
173.9,6.613,236
173.9,6.62,236
174,6.62,236
174,6.62,236
174.1,6.62,236
174.1,6.62,236
174.2,6.62,236
174.2,6.62,236
174.3,6.626,236
174.3,6.626,236
174.4,6.633,236
174.4,6.633,236
174.5,6.633,236
174.5,6.633,236
174.6,6.633,236
174.6,6.633,237
174.6,6.64,237
174.7,6.64,237
174.7,6.64,237
174.8,6.64,237
174.8,6.64,237
174.9,6.647,237
174.9,6.647,237
175,6.647,237
175,6.647,237
175.1,6.653,237
175.1,6.653,237
175.1,6.653,237
175.2,6.653,237
175.2,6.653,237
175.3,6.653,237
175.3,6.66,238
175.4,6.66,238
175.4,6.66,238
175.5,6.66,238
175.5,6.667,238
175.6,6.667,238
175.6,6.667,238
175.7,6.667,238
175.7,6.673,238
175.7,6.673,238
175.8,6.673,238
175.8,6.673,238
175.9,6.673,238
175.9,6.673,238
176,6.673,238
176,6.68,238
176.1,6.68,239
176.1,6.68,239
176.2,6.68,239
176.2,6.687,239
176.3,6.68,239
176.3,6.687,239
176.3,6.687,239
176.4,6.694,239
176.4,6.694,239
176.5,6.694,239
176.5,6.694,239
176.6,6.694,239
176.6,6.694,239
176.7,6.7,239
176.7,6.7,239
176.8,6.7,239
176.8,6.7,240
176.8,6.7,240
176.9,6.7,240
177,6.7,240
177,6.7,240
177,6.707,240
177.1,6.707,240
177.1,6.707,240
177.2,6.714,240
177.2,6.714,240
177.3,6.72,240
177.3,6.72,240
177.4,6.72,240
177.4,6.72,240
177.5,6.727,240
177.5,6.727,240
177.5,6.727,241
177.6,6.727,241
177.6,6.727,241
177.7,6.734,241
177.7,6.734,241
177.8,6.734,241
177.8,6.734,241
177.9,6.734,241
177.9,6.741,241
178,6.741,241
178,6.741,241
178.1,6.741,241
178.1,6.741,241
178.1,6.741,241
178.2,6.741,241
178.2,6.747,241
178.3,6.747,242
178.3,6.754,242
178.4,6.754,242
178.4,6.754,242
178.5,6.754,242
178.5,6.754,242
178.6,6.754,242
178.6,6.761,242
178.7,6.761,242
178.7,6.761,242
178.7,6.761,242
178.8,6.761,242
178.8,6.767,242
178.9,6.767,242
178.9,6.767,242
179,6.774,242
179,6.774,243
179.1,6.774,243
179.1,6.774,243
179.2,6.774,243
179.2,6.774,243
179.3,6.781,243
179.3,6.781,243
179.3,6.781,243
179.4,6.781,243
179.4,6.788,243
179.5,6.788,243
179.5,6.788,243
179.6,6.788,243
179.6,6.788,243
179.7,6.794,243
179.7,6.794,243
179.8,6.794,244
179.8,6.794,244
179.9,6.794,244
179.9,6.794,244
179.9,6.794,244
180,6.794,244
180,6.794,244
180.1,6.801,244
180.1,6.801,244
180.2,6.808,244
180.2,6.808,244
180.3,6.815,244
180.3,6.815,244
180.4,6.815,244
180.4,6.815,244
180.5,6.815,244
180.5,6.815,245
180.5,6.815,245
180.6,6.815,245
180.6,6.815,245
180.7,6.821,245
180.7,6.828,245
180.8,6.828,245
180.8,6.828,245
180.9,6.828,245
180.9,6.828,245
181,6.828,245
181,6.835,245
181.1,6.835,245
181.1,6.835,245
181.1,6.841,245
181.2,6.841,245
181.2,6.841,246
181.3,6.848,246
181.3,6.848,246
181.4,6.848,246
181.4,6.855,246
181.5,6.848,246
181.5,6.848,246
181.6,6.855,246
181.6,6.855,246
181.6,6.862,246
181.7,6.862,246
181.7,6.862,246
181.8,6.862,246
181.8,6.868,246
181.9,6.868,246
181.9,6.868,246
182,6.875,247
182,6.875,247
182.1,6.875,247
182.1,6.875,247
182.2,6.875,247
182.2,6.882,247
182.2,6.882,247
182.3,6.888,247
182.3,6.888,247
182.4,6.888,247
182.4,6.888,247
182.5,6.895,247
182.5,6.895,247
182.6,6.895,247
182.6,6.895,247
182.7,6.902,247
182.7,6.902,248
182.8,6.902,248
182.8,6.902,248
182.9,6.902,248
182.9,6.902,248
182.9,6.909,248
183,6.909,248
183,6.909,248
183.1,6.909,248
183.1,6.915,248
183.2,6.922,248
183.2,6.922,248
183.3,6.922,248
183.3,6.922,248
183.4,6.929,248
183.4,6.929,248
183.5,6.935,249
183.5,6.935,249
183.5,6.935,249
183.6,6.935,249
183.6,6.935,249
183.7,6.942,249
183.7,6.942,249
183.8,6.949,249
183.8,6.949,249
183.9,6.949,249
183.9,6.949,249
184,6.956,249
184,6.956,249
184,6.956,249
184.1,6.956,249
184.1,6.962,249
184.2,6.962,250
184.2,6.962,250
184.3,6.969,250
184.3,6.969,250
184.4,6.969,250
184.4,6.976,250
184.5,6.976,250
184.5,6.976,250
184.6,6.983,250
184.6,6.983,250
184.6,6.983,250
184.7,6.983,250
184.7,6.983,250
184.8,6.989,250
184.8,6.989,250
184.9,6.989,250
184.9,6.996,251
185,6.996,251
185,6.996,251
185.1,7.003,251
185.1,7.003,251
185.2,7.003,251
185.2,7.003,251
185.2,7.003,251
185.3,7.003,251
185.3,7.009,251
185.4,7.009,251
185.4,7.009,251
185.5,7.009,251
185.5,7.016,251
185.6,7.016,251
185.6,7.016,251
185.7,7.016,252
185.7,7.023,252
185.8,7.023,252
185.8,7.023,252
185.8,7.023,252
185.9,7.03,252
185.9,7.03,252
186,7.036,252
186,7.036,252
186.1,7.036,252
186.1,7.036,252
186.2,7.043,252
186.2,7.043,252
186.3,7.043,252
186.3,7.05,252
186.4,7.05,252
186.4,7.05,253
186.4,7.056,253
186.5,7.056,253
186.5,7.056,253
186.6,7.056,253
186.6,7.056,253
186.7,7.056,253
186.7,7.056,253
186.8,7.063,253
186.8,7.063,253
186.9,7.063,253
186.9,7.063,253
187,7.063,253
187,7.07,253
187,7.07,253
187.1,7.07,253
187.1,7.07,254
187.2,7.077,254
187.2,7.077,254
187.3,7.077,254
187.3,7.083,254
187.4,7.083,254
187.4,7.083,254
187.5,7.083,254
187.5,7.083,254
187.6,7.09,254
187.6,7.09,254
187.6,7.09,254
187.7,7.097,254
187.7,7.097,254
187.8,7.097,254
187.8,7.097,254
187.9,7.103,255
187.9,7.103,255
188,7.103,255
188,7.11,255
188.1,7.11,255
188.1,7.11,255
188.2,7.11,255
188.2,7.11,255
188.2,7.117,255
188.3,7.117,255
188.3,7.117,255
188.4,7.117,255
188.4,7.124,255
188.5,7.124,255
188.5,7.124,255
188.6,7.124,255
188.6,7.124,256
188.7,7.124,256
188.7,7.13,256
188.8,7.13,256
188.8,7.13,256
188.8,7.137,256
188.9,7.137,256
188.9,7.137,256
189,7.144,256
189,7.144,256
189.1,7.144,256
189.1,7.144,256
189.2,7.144,256
189.2,7.151,256
189.3,7.151,256
189.3,7.151,256
189.4,7.157,257
189.4,7.157,257
189.4,7.157,257
189.5,7.157,257
189.5,7.157,257
189.6,7.164,257
189.6,7.164,257
189.7,7.164,257
189.7,7.164,257
189.8,7.171,257
189.8,7.171,257
189.9,7.177,257
189.9,7.177,257
190,7.177,257
190,7.177,257
190,7.177,257
190.1,7.184,258
190.1,7.184,258
190.2,7.184,258
190.2,7.184,258
190.3,7.191,258
190.3,7.191,258
190.4,7.191,258
190.4,7.198,258
190.5,7.198,258
190.5,7.198,258
190.6,7.204,258
190.6,7.204,258
190.6,7.204,258
190.7,7.204,258
190.7,7.211,258
190.8,7.211,258
190.8,7.211,259
190.9,7.211,259
190.9,7.211,259
191,7.218,259
191,7.218,259
191.1,7.218,259
191.1,7.224,259
191.2,7.224,259
191.2,7.224,259
191.2,7.224,259
191.3,7.231,259
191.3,7.231,259
191.4,7.231,259
191.4,7.238,259
191.5,7.238,259
191.5,7.238,259
191.6,7.238,260
191.6,7.238,260
191.7,7.245,260
191.7,7.245,260
191.8,7.245,260
191.8,7.245,260
191.8,7.251,260
191.9,7.251,260
191.9,7.251,260
192,7.258,260
192,7.258,260
192.1,7.251,260
192.1,7.258,260
192.2,7.258,260
192.2,7.265,260
192.3,7.265,260
192.3,7.272,261
192.4,7.272,261
192.4,7.265,261
192.4,7.272,261
192.5,7.272,261
192.5,7.272,261
192.6,7.278,261
192.6,7.278,261
192.7,7.278,261
192.7,7.285,261
192.8,7.285,261
192.8,7.285,261
192.9,7.285,261
192.9,7.285,261
193,7.292,261
193,7.292,261
193,7.292,262
193.1,7.292,262
193.1,7.298,262
193.2,7.298,262
193.2,7.298,262
193.3,7.305,262
193.3,7.305,262
193.4,7.305,262
193.4,7.305,262
193.5,7.312,262
193.5,7.312,262
193.5,7.312,262
193.6,7.312,262
193.6,7.312,262
193.7,7.319,262
193.7,7.319,262
193.8,7.319,263
193.8,7.319,263
193.9,7.325,263
193.9,7.325,263
194,7.325,263
194,7.325,263
194.1,7.325,263
194.1,7.325,263
194.2,7.332,263
194.2,7.332,263
194.2,7.332,263
194.3,7.339,263
194.3,7.339,263
194.4,7.339,263
194.4,7.345,263
194.5,7.345,263
194.5,7.345,264
194.6,7.345,264
194.6,7.345,264
194.7,7.352,264
194.7,7.352,264
194.7,7.352,264
194.8,7.359,264
194.8,7.359,264
194.9,7.359,264
194.9,7.359,264
195,7.366,264
195,7.366,264
195.1,7.372,264
195.1,7.372,264
195.2,7.372,264
195.2,7.372,264
195.3,7.379,265
195.3,7.379,265
195.4,7.379,265
195.4,7.386,265
195.4,7.386,265
195.5,7.386,265
195.5,7.386,265
195.6,7.386,265
195.6,7.392,265
195.7,7.392,265
195.7,7.399,265
195.8,7.399,265
195.8,7.399,265
195.9,7.399,265
195.9,7.406,265
196,7.406,265
196,7.406,266
196,7.406,266
196.1,7.406,266
196.1,7.413,266
196.2,7.419,266
196.2,7.419,266
196.3,7.419,266
196.3,7.419,266
196.4,7.419,266
196.4,7.419,266
196.5,7.419,266
196.5,7.419,266
196.5,7.419,266
196.6,7.426,266
196.6,7.426,266
196.7,7.426,266
196.7,7.426,267
196.8,7.433,267
196.8,7.433,267
196.9,7.433,267
196.9,7.433,267
197,7.44,267
197,7.44,267
197.1,7.44,267
197.1,7.446,267
197.1,7.446,267
197.2,7.446,267
197.2,7.446,267
197.3,7.453,267
197.3,7.453,267
197.4,7.453,267
197.4,7.453,267
197.5,7.453,268
197.5,7.46,268
197.6,7.46,268
197.6,7.46,268
197.7,7.46,268
197.7,7.46,268
197.7,7.466,268
197.8,7.466,268
197.8,7.466,268
197.9,7.473,268
197.9,7.473,268
198,7.48,268
198,7.48,268
198.1,7.48,268
198.1,7.48,268
198.2,7.48,268
198.2,7.48,269
198.3,7.487,269
198.3,7.487,269
198.3,7.487,269
198.4,7.487,269
198.4,7.487,269
198.5,7.493,269
198.5,7.493,269
198.6,7.493,269
198.6,7.493,269
198.7,7.493,269
198.7,7.5,269
198.8,7.5,269
198.9,7.507,269
199,7.513,270
199,7.513,270
199.1,7.513,270
199.1,7.513,270
199.1,7.513,270
199.2,7.513,270
199.2,7.52,270
199.3,7.52,270
199.3,7.52,270
199.4,7.52,270
199.4,7.527,270
199.5,7.527,270
199.5,7.527,270
199.6,7.527,270
199.6,7.527,270
199.6,7.527,270
199.7,7.534,271
199.7,7.534,271
199.8,7.534,271
199.8,7.54,271
199.9,7.54,271
199.9,7.547,271
200,7.54,271
200,7.547,271
200,7.547,271
200,7.547,271
200,7.547,271
200,7.547,271
200,7.554,271
200,7.554,271
200,7.56,271
200,7.554,271
200,7.554,272
200,7.56,272
201,7.56,272
201,7.56,272
201,7.56,272
201,7.567,272
201,7.567,272
201,7.567,272
201,7.567,272
201,7.567,272
201,7.567,272
201,7.574,272
201,7.574,272
201,7.574,272
201,7.574,272
201,7.574,272
201,7.581,273
201,7.587,273
201,7.587,273
201,7.587,273
201,7.587,273
201,7.587,273
201,7.587,273
201,7.594,273
202,7.594,273
202,7.594,273
202,7.594,273
202,7.594,273
202,7.601,273
202,7.601,273
202,7.608,273
202,7.601,273
202,7.608,274
202,7.608,274
202,7.614,274
202,7.614,274
202,7.614,274
202,7.614,274
202,7.621,274
202,7.621,274
202,7.621,274
202,7.621,274
202,7.621,274
202,7.621,274
202,7.621,274
203,7.628,274
203,7.628,274
203,7.628,274
203,7.628,275
203,7.634,275
203,7.634,275
203,7.634,275
203,7.634,275
203,7.641,275
203,7.641,275
203,7.641,275
203,7.648,275
203,7.655,275
203,7.655,275
203,7.648,275
203,7.648,275
203,7.655,275
203,7.655,275
203,7.661,275
203,7.661,276
203,7.661,276
203,7.661,276
204,7.661,276
204,7.661,276
204,7.668,276
204,7.668,276
204,7.668,276
204,7.668,276
204,7.668,276
204,7.668,276
204,7.675,276
204,7.681,276
204,7.681,276
204,7.681,276
204,7.681,276
204,7.681,277
204,7.681,277
204,7.681,277
204,7.688,277
204,7.688,277
204,7.688,277
204,7.695,277
204,7.695,277
204,7.695,277
205,7.695,277
205,7.695,277
205,7.702,277
205,7.702,277
205,7.702,277
205,7.702,277
205,7.708,277
205,7.708,278
205,7.708,278
205,7.715,278
205,7.715,278
205,7.722,278
205,7.722,278
205,7.722,278
205,7.722,278
205,7.722,278
205,7.722,278
205,7.728,278
205,7.728,278
205,7.728,278
205,7.735,278
206,7.735,278
206,7.735,278
206,7.735,279
206,7.735,279
206,7.742,279
206,7.742,279
206,7.742,279
206,7.749,279
206,7.742,279
206,7.742,279
206,7.749,279
206,7.749,279
206,7.749,279
206,7.749,279
206,7.755,279
206,7.755,279
206,7.755,279
206,7.755,279
206,7.762,280
206,7.762,280
206,7.762,280
206,7.769,280
207,7.769,280
207,7.776,280
207,7.776,280
207,7.776,280
207,7.776,280
207,7.782,280
207,7.782,280
207,7.782,280
207,7.782,280
207,7.782,280
207,7.789,280
207,7.789,280
207,7.789,281
207,7.796,281
207,7.796,281
207,7.796,281
207,7.796,281
207,7.796,281
207,7.802,281
207,7.802,281
207,7.802,281
207,7.809,281
208,7.809,281
208,7.809,281
208,7.816,281
208,7.816,281
208,7.816,281
208,7.816,281
208,7.816,282
208,7.823,282
208,7.823,282
208,7.823,282
208,7.823,282
208,7.829,282
208,7.829,282
208,7.829,282
208,7.829,282
208,7.836,282
208,7.836,282
208,7.836,282
208,7.836,282
208,7.843,282
208,7.843,282
209,7.843,282
209,7.849,283
209,7.849,283
209,7.849,283
209,7.849,283
209,7.849,283
209,7.856,283
209,7.856,283
209,7.856,283
209,7.856,283
209,7.856,283
209,7.863,283
209,7.863,283
209,7.87,283
209,7.87,283
209,7.87,283
209,7.87,283
209,7.876,284
209,7.876,284
209,7.876,284
209,7.876,284
209,7.876,284
210,7.883,284
210,7.883,284
210,7.89,284
210,7.89,284
210,7.89,284
210,7.89,284
210,7.89,284
210,7.89,284
210,7.897,284
210,7.897,284
210,7.897,284
210,7.897,285
210,7.897,285
210,7.903,285
210,7.903,285
210,7.903,285
210,7.903,285
210,7.91,285
210,7.91,285
210,7.91,285
210,7.91,285
210,7.917,285
211,7.917,285
211,7.923,285
211,7.923,285
211,7.923,285
211,7.93,285
211,7.93,286
211,7.93,286
211,7.93,286
211,7.93,286
211,7.93,286
211,7.937,286
211,7.937,286
211,7.937,286
211,7.937,286
211,7.937,286
211,7.944,286
211,7.944,286
211,7.944,286
211,7.95,286
211,7.95,286
211,7.95,286
212,7.95,287
212,7.957,287
212,7.964,287
212,7.964,287
212,7.964,287
212,7.964,287
212,7.964,287
212,7.964,287
212,7.97,287
212,7.97,287
212,7.97,287
212,7.977,287
212,7.977,287
212,7.977,287
212,7.977,287
212,7.984,287
212,7.984,288
212,7.984,288
212,7.984,288
212,7.984,288
212,7.984,288
212,7.991,288
213,7.991,288
213,7.997,288
213,7.997,288
213,7.997,288
213,7.997,288
213,7.997,288
213,7.997,288
213,7.997,288
213,8.004,288
213,8.004,288
213,8.011,289
213,8.011,289
213,8.011,289
213,8.011,289
213,8.017,289
213,8.024,289
213,8.024,289
213,8.024,289
213,8.024,289
213,8.024,289
213,8.024,289
213,8.024,289
214,8.024,289
214,8.024,289
214,8.031,289
214,8.031,289
214,8.031,290
214,8.031,290
214,8.031,290
214,8.031,290
214,8.038,290
214,8.038,290
214,8.044,290
214,8.044,290
214,8.044,290
214,8.044,290
214,8.051,290
214,8.051,290
214,8.058,290
214,8.058,290
214,8.051,290
214,8.058,290
214,8.058,291
215,8.058,291
215,8.065,291
215,8.065,291
215,8.065,291
215,8.058,291
215,8.065,291
215,8.071,291
215,8.071,291
215,8.078,291
215,8.078,291
215,8.078,291
215,8.078,291
215,8.078,291
215,8.078,291
215,8.085,291
215,8.085,292
215,8.085,292
215,8.085,292
215,8.085,292
215,8.091,292
215,8.091,292
215,8.098,292
216,8.091,292
216,8.098,292
216,8.098,292
216,8.105,292
216,8.105,292
216,8.105,292
216,8.105,292
216,8.105,292
216,8.105,292
216,8.105,293
216,8.105,293
216,8.112,293
216,8.112,293
216,8.118,293
216,8.118,293
216,8.118,293
216,8.118,293
216,8.118,293
216,8.125,293
216,8.125,293
216,8.125,293
216,8.132,293
217,8.132,293
217,8.132,293
217,8.132,293
217,8.132,294
217,8.132,294
217,8.132,294
217,8.132,294
217,8.132,294
217,8.138,294
217,8.145,294
217,8.145,294
217,8.145,294
217,8.145,294
217,8.152,294
217,8.152,294
217,8.152,294
217,8.152,294
217,8.145,294
217,8.152,294
217,8.159,295
217,8.159,295
218,8.159,295
218,8.159,295
218,8.159,295
218,8.159,295
218,8.159,295
218,8.165,295
218,8.165,295
218,8.172,295
218,8.165,295
218,8.172,295
218,8.172,295
218,8.172,295
218,8.179,295
218,8.179,295
218,8.179,296
218,8.185,296
218,8.185,296
218,8.185,296
218,8.185,296
218,8.185,296
218,8.185,296
218,8.185,296
219,8.199,296
219,8.199,296
219,8.199,296
219,8.199,296
219,8.199,296
219,8.199,296
219,8.206,296
219,8.206,296
219,8.206,297
219,8.212,297
219,8.212,297
219,8.212,297
219,8.219,297
219,8.219,297
219,8.219,297
219,8.219,297
219,8.226,297
219,8.226,297
219,8.226,297
219,8.226,297
219,8.233,297
219,8.233,297
220,8.233,297
220,8.233,297
220,8.233,298
220,8.239,298
220,8.239,298
220,8.239,298
220,8.239,298
220,8.246,298
220,8.246,298
220,8.246,298
