Strain (%),Stress (MPa),Time (sec)
870,18.45,787
870,18.45,787
871,18.45,787
871,18.45,787
871,18.457,787
871,18.457,787
871,18.457,787
871,18.457,787
871,18.465,787
871,18.465,787
871,18.465,787
871,18.465,787
871,18.465,787
871,18.465,787
871,18.472,788
871,18.472,788
871,18.472,788
871,18.48,788
871,18.48,788
871,18.48,788
871,18.48,788
872,18.48,788
872,18.487,788
872,18.487,788
872,18.487,788
872,18.487,788
872,18.487,788
872,18.495,788
872,18.495,788
872,18.495,788
872,18.502,788
872,18.502,788
872,18.502,788
872,18.502,788
872,18.509,788
872,18.509,788
872,18.509,789
872,18.509,789
872,18.509,789
872,18.509,789
873,18.517,789
873,18.517,789
873,18.517,789
873,18.517,789
873,18.517,789
873,18.524,789
873,18.524,789
873,18.524,789
873,18.532,789
873,18.532,789
873,18.532,789
873,18.532,789
873,18.532,789
873,18.539,789
873,18.539,789
873,18.539,789
873,18.539,789
873,18.539,790
873,18.539,790
874,18.547,790
874,18.547,790
874,18.547,790
874,18.547,790
874,18.547,790
874,18.554,790
874,18.554,790
874,18.554,790
874,18.554,790
874,18.562,790
874,18.562,790
874,18.562,790
874,18.562,790
874,18.562,790
874,18.569,790
874,18.569,790
874,18.569,790
874,18.569,790
874,18.569,790
874,18.576,791
875,18.576,791
875,18.576,791
875,18.584,791
875,18.584,791
875,18.584,791
875,18.584,791
875,18.584,791
875,18.591,791
875,18.591,791
875,18.591,791
875,18.591,791
875,18.591,791
875,18.591,791
875,18.599,791
875,18.599,791
875,18.599,791
875,18.599,791
875,18.599,791
875,18.606,791
876,18.606,791
876,18.606,791
876,18.606,792
876,18.606,792
876,18.614,792
876,18.614,792
876,18.614,792
876,18.614,792
876,18.614,792
876,18.614,792
876,18.614,792
876,18.614,792
876,18.614,792
876,18.621,792
876,18.621,792
876,18.621,792
876,18.621,792
876,18.621,792
876,18.621,792
877,18.621,792
877,18.629,792
877,18.629,792
877,18.629,792
877,18.629,793
877,18.636,793
877,18.636,793
877,18.636,793
877,18.636,793
877,18.636,793
877,18.636,793
877,18.636,793
877,18.643,793
877,18.643,793
877,18.643,793
877,18.643,793
877,18.643,793
877,18.643,793
877,18.651,793
877,18.651,793
878,18.651,793
878,18.651,793
878,18.651,793
878,18.651,793
878,18.651,793
878,18.651,794
878,18.658,794
878,18.658,794
878,18.658,794
878,18.658,794
878,18.666,794
878,18.666,794
878,18.666,794
878,18.666,794
878,18.673,794
878,18.673,794
878,18.673,794
878,18.673,794
878,18.673,794
879,18.673,794
879,18.681,794
879,18.681,794
879,18.681,794
879,18.681,794
879,18.681,794
879,18.688,794
879,18.688,794
879,18.688,795
879,18.688,795
879,18.688,795
879,18.688,795
879,18.688,795
879,18.696,795
879,18.696,795
879,18.696,795
879,18.696,795
879,18.696,795
879,18.703,795
880,18.703,795
880,18.703,795
880,18.703,795
880,18.71,795
880,18.71,795
880,18.703,795
880,18.71,795
880,18.71,795
880,18.71,795
880,18.718,795
880,18.718,796
880,18.718,796
880,18.718,796
880,18.718,796
880,18.718,796
880,18.718,796
880,18.725,796
880,18.725,796
880,18.725,796
881,18.733,796
881,18.733,796
881,18.733,796
881,18.733,796
881,18.733,796
881,18.74,796
881,18.74,796
881,18.74,796
881,18.74,796
881,18.748,796
881,18.748,796
881,18.748,796
881,18.748,797
881,18.748,797
881,18.755,797
881,18.755,797
881,18.755,797
881,18.755,797
881,18.755,797
881,18.763,797
882,18.763,797
882,18.763,797
882,18.763,797
882,18.77,797
882,18.77,797
882,18.77,797
882,18.777,797
882,18.777,797
882,18.777,797
882,18.777,797
882,18.777,797
882,18.777,797
882,18.777,797
882,18.785,797
882,18.785,798
882,18.792,798
882,18.792,798
882,18.792,798
882,18.792,798
883,18.792,798
883,18.8,798
883,18.8,798
883,18.8,798
883,18.8,798
883,18.807,798
883,18.815,798
883,18.815,798
883,18.815,798
883,18.815,798
883,18.815,798
883,18.815,798
883,18.822,798
883,18.822,798
883,18.83,798
883,18.83,798
883,18.83,799
883,18.83,799
883,18.83,799
884,18.83,799
884,18.837,799
884,18.837,799
884,18.837,799
884,18.837,799
884,18.837,799
884,18.844,799
884,18.844,799
884,18.844,799
884,18.844,799
884,18.852,799
884,18.852,799
884,18.852,799
884,18.852,799
884,18.852,799
884,18.852,799
884,18.859,799
884,18.859,799
884,18.859,800
884,18.859,800
885,18.859,800
885,18.867,800
885,18.867,800
885,18.867,800
885,18.867,800
885,18.867,800
885,18.867,800
885,18.867,800
885,18.867,800
885,18.867,800
885,18.867,800
885,18.874,800
885,18.874,800
885,18.882,800
885,18.882,800
885,18.882,800
885,18.882,800
885,18.882,800
885,18.882,800
886,18.882,800
886,18.889,801
886,18.889,801
886,18.889,801
886,18.889,801
886,18.889,801
886,18.889,801
886,18.889,801
886,18.889,801
886,18.889,801
886,18.889,801
886,18.889,801
886,18.889,801
886,18.889,801
886,18.889,801
886,18.897,801
886,18.897,801
886,18.897,801
886,18.897,801
887,18.897,801
887,18.897,801
887,18.904,801
887,18.904,802
887,18.904,802
887,18.904,802
887,18.904,802
887,18.904,802
887,18.904,802
887,18.904,802
887,18.904,802
887,18.904,802
887,18.904,802
887,18.904,802
887,18.911,802
887,18.911,802
887,18.911,802
887,18.911,802
887,18.911,802
888,18.911,802
888,18.911,802
888,18.919,802
888,18.919,802
888,18.919,802
888,18.919,803
888,18.919,803
888,18.919,803
888,18.919,803
888,18.919,803
888,18.926,803
888,18.926,803
888,18.926,803
888,18.926,803
888,18.926,803
888,18.926,803
888,18.926,803
888,18.934,803
888,18.934,803
888,18.934,803
889,18.934,803
889,18.934,803
889,18.934,803
889,18.941,803
889,18.941,803
889,18.941,803
889,18.941,803
889,18.941,804
889,18.941,804
889,18.949,804
889,18.949,804
889,18.949,804
889,18.949,804
889,18.949,804
889,18.949,804
889,18.949,804
889,18.949,804
889,18.949,804
889,18.949,804
890,18.949,804
890,18.949,804
890,18.956,804
890,18.956,804
890,18.956,804
890,18.956,804
890,18.956,804
890,18.956,804
890,18.956,804
890,18.956,805
890,18.956,805
890,18.956,805
890,18.956,805
890,18.956,805
890,18.956,805
890,18.964,805
890,18.964,805
890,18.964,805
890,18.956,805
891,18.964,805
891,18.964,805
891,18.964,805
891,18.964,805
891,18.956,805
891,18.964,805
891,18.964,805
891,18.964,805
891,18.964,805
891,18.964,805
891,18.964,805
891,18.956,806
891,18.956,806
891,18.956,806
891,18.964,806
891,18.964,806
891,18.964,806
891,18.964,806
891,18.964,806
891,18.964,806
892,18.964,806
892,18.964,806
892,18.964,806
892,18.964,806
892,18.964,806
892,18.964,806
892,18.964,806
892,18.964,806
892,18.964,806
892,18.964,806
892,18.964,806
892,18.964,806
892,18.964,806
892,18.964,807
892,18.964,807
892,18.964,807
892,18.971,807
892,18.971,807
892,18.971,807
893,18.971,807
893,18.971,807
893,18.971,807
893,18.971,807
893,18.971,807
893,18.971,807
893,18.971,807
893,18.971,807
893,18.971,807
893,18.971,807
893,18.971,807
893,18.971,807
893,18.971,807
893,18.971,807
893,18.971,807
893,18.978,808
893,18.978,808
893,18.971,808
893,18.971,808
894,18.978,808
894,18.978,808
894,18.978,808
894,18.978,808
894,18.978,808
894,18.978,808
894,18.978,808
894,18.978,808
894,18.978,808
894,18.986,808
894,18.986,808
894,18.986,808
894,18.978,808
894,18.978,808
894,18.978,808
894,18.986,808
894,18.986,808
894,18.986,809
894,18.986,809
895,18.986,809
895,18.993,809
895,18.993,809
895,18.993,809
895,18.986,809
895,18.986,809
895,18.986,809
895,18.993,809
895,18.993,809
895,18.993,809
895,18.993,809
895,18.993,809
895,18.993,809
895,19.001,809
895,19.001,809
895,19.001,809
895,19.001,809
895,19.001,809
895,19.001,809
895,19.001,809
896,19.008,810
896,19.008,810
896,19.008,810
896,19.008,810
896,19.008,810
896,19.008,810
896,19.008,810
896,19.008,810
896,19.008,810
896,19.008,810
896,19.008,810
896,19.008,810
896,19.008,810
896,19.008,810
896,19.008,810
896,19.008,810
896,19.008,810
896,19.016,810
896,19.016,810
897,19.016,810
897,19.016,810
897,19.016,811
897,19.016,811
897,19.016,811
897,19.016,811
897,19.016,811
897,19.016,811
897,19.016,811
897,19.016,811
897,19.016,811
897,19.016,811
897,19.016,811
897,19.016,811
897,19.016,811
897,19.016,811
897,19.008,811
897,19.008,811
897,19.016,811
898,19.016,811
898,19.016,811
898,19.016,811
898,19.016,811
898,19.016,812
898,19.016,812
898,19.016,812
898,19.008,812
898,19.008,812
898,19.008,812
898,19.008,812
898,19.008,812
898,19.008,812
898,19.008,812
898,19.008,812
898,19.008,812
898,19.008,812
898,19.008,812
898,19.008,812
898,19.008,812
899,19.008,812
899,19.001,812
899,19.001,812
899,19.001,812
899,19.001,812
899,19.001,812
899,19.001,813
899,18.993,813
899,18.993,813
899,18.993,813
899,18.993,813
899,18.993,813
899,18.993,813
899,18.993,813
899,18.993,813
899,18.993,813
899,18.986,813
899,18.986,813
899,18.986,813
900,18.986,813
900,18.986,813
900,18.986,813
900,18.986,813
900,18.986,813
900,18.986,813
900,18.986,813
900,18.986,813
900,18.986,814
900,18.986,814
900,18.986,814
900,18.978,814
900,18.978,814
900,18.978,814
900,18.978,814
900,18.978,814
900,18.971,814
900,18.971,814
900,18.971,814
901,18.971,814
901,18.971,814
901,18.971,814
901,18.971,814
901,18.971,814
901,18.971,814
901,18.971,814
901,18.964,814
901,18.964,814
901,18.964,814
901,18.964,815
901,18.964,815
901,18.964,815
901,18.964,815
901,18.964,815
901,18.956,815
901,18.956,815
901,18.964,815
901,18.956,815
902,18.956,815
902,18.956,815
902,18.956,815
902,18.956,815
902,18.956,815
902,18.956,815
902,18.956,815
902,18.956,815
902,18.956,815
902,18.956,815
902,18.956,815
902,18.956,815
902,18.949,815
902,18.949,816
902,18.949,816
902,18.949,816
902,18.949,816
902,18.949,816
902,18.949,816
902,18.949,816
903,18.949,816
903,18.949,816
903,18.949,816
903,18.949,816
903,18.949,816
903,18.949,816
903,18.941,816
903,18.941,816
903,18.941,816
903,18.941,816
903,18.941,816
903,18.941,816
903,18.941,816
903,18.941,816
903,18.941,817
903,18.941,817
903,18.941,817
903,18.941,817
903,18.941,817
904,18.941,817
904,18.941,817
904,18.941,817
904,18.941,817
904,18.941,817
904,18.941,817
904,18.934,817
904,18.941,817
904,18.941,817
904,18.941,817
904,18.941,817
904,18.941,817
904,18.941,817
904,18.941,817
904,18.941,817
904,18.941,817
904,18.941,818
904,18.941,818
904,18.941,818
905,18.941,818
905,18.941,818
905,18.949,818
905,18.949,818
905,18.949,818
905,18.949,818
905,18.949,818
905,18.949,818
905,18.949,818
905,18.949,818
905,18.949,818
905,18.956,818
905,18.956,818
905,18.956,818
905,18.956,818
905,18.956,818
905,18.956,818
905,18.964,818
905,18.964,818
905,18.964,819
906,18.964,819
906,18.964,819
906,18.971,819
906,18.971,819
906,18.971,819
906,18.971,819
906,18.978,819
906,18.978,819
906,18.978,819
906,18.978,819
906,18.986,819
906,18.986,819
906,18.986,819
906,18.993,819
906,18.993,819
906,18.993,819
906,19.001,819
906,19.001,819
906,19.008,819
907,19.008,819
907,19.008,820
907,19.016,820
907,19.016,820
907,19.016,820
907,19.016,820
907,19.016,820
907,19.023,820
907,19.023,820
907,19.031,820
907,19.031,820
907,19.038,820
907,19.038,820
907,19.038,820
907,19.045,820
907,19.045,820
907,19.045,820
907,19.045,820
907,19.053,820
908,19.053,820
908,19.06,820
908,19.06,820
908,19.068,821
908,19.068,821
908,19.068,821
908,19.075,821
908,19.075,821
908,19.075,821
908,19.083,821
908,19.083,821
908,19.083,821
908,19.09,821
908,19.09,821
908,19.098,821
908,19.098,821
908,19.105,821
908,19.105,821
908,19.112,821
908,19.12,821
909,19.12,821
909,19.127,821
909,19.127,821
909,19.135,821
909,19.135,821
909,19.142,822
909,19.142,822
909,19.15,822
909,19.15,822
909,19.157,822
909,19.165,822
909,19.165,822
909,19.165,822
909,19.172,822
909,19.18,822
909,19.18,822
909,19.187,822
909,19.187,822
909,19.194,822
910,19.194,822
910,19.194,822
910,19.202,822
910,19.202,822
910,19.209,822
910,19.209,822
910,19.217,822
910,19.217,823
910,19.217,823
910,19.224,823
910,19.224,823
910,19.232,823
910,19.232,823
910,19.239,823
910,19.239,823
910,19.247,823
910,19.247,823
910,19.254,823
910,19.254,823
911,19.254,823
911,19.261,823
911,19.261,823
911,19.269,823
911,19.269,823
911,19.269,823
911,19.276,823
911,19.284,823
911,19.284,823
911,19.291,824
911,19.291,824
911,19.291,824
911,19.299,824
911,19.306,824
911,19.306,824
911,19.314,824
911,19.314,824
911,19.321,824
911,19.321,824
912,19.328,824
912,19.328,824
912,19.328,824
912,19.336,824
912,19.343,824
912,19.343,824
912,19.351,824
912,19.351,824
912,19.358,824
912,19.366,824
912,19.366,824
912,19.366,824
912,19.373,825
912,19.373,825
912,19.381,825
912,19.381,825
912,19.388,825
912,19.388,825
912,19.395,825
912,19.395,825
913,19.403,825
913,19.403,825
913,19.41,825
913,19.41,825
913,19.418,825
913,19.418,825
913,19.425,825
913,19.425,825
913,19.433,825
913,19.433,825
913,19.44,825
913,19.44,825
913,19.448,825
913,19.448,826
913,19.455,826
913,19.455,826
913,19.462,826
913,19.462,826
913,19.462,826
914,19.47,826
914,19.47,826
914,19.477,826
914,19.477,826
914,19.485,826
914,19.485,826
914,19.492,826
914,19.492,826
914,19.5,826
914,19.5,826
914,19.5,826
914,19.507,826
914,19.507,826
914,19.515,826
914,19.515,826
914,19.522,827
914,19.522,827
914,19.529,827
914,19.529,827
915,19.537,827
915,19.537,827
915,19.544,827
915,19.544,827
915,19.544,827
915,19.552,827
915,19.552,827
915,19.559,827
915,19.567,827
915,19.567,827
915,19.574,827
915,19.574,827
915,19.574,827
915,19.582,827
915,19.582,827
915,19.589,827
915,19.589,827
915,19.596,827
915,19.596,828
916,19.604,828
916,19.604,828
916,19.604,828
916,19.611,828
916,19.611,828
916,19.611,828
916,19.619,828
916,19.619,828
916,19.626,828
916,19.626,828
916,19.634,828
916,19.634,828
916,19.641,828
916,19.641,828
916,19.641,828
916,19.649,828
916,19.649,828
916,19.656,828
916,19.656,828
916,19.663,828
917,19.663,829
917,19.671,829
917,19.671,829
917,19.678,829
917,19.678,829
917,19.686,829
917,19.686,829
917,19.686,829
917,19.693,829
917,19.693,829
917,19.693,829
917,19.701,829
917,19.701,829
917,19.701,829
917,19.708,829
917,19.708,829
917,19.716,829
917,19.723,829
917,19.723,829
918,19.723,829
918,19.73,829
918,19.73,830
918,19.73,830
918,19.73,830
918,19.738,830
918,19.738,830
918,19.738,830
918,19.745,830
918,19.745,830
918,19.745,830
918,19.753,830
918,19.753,830
918,19.76,830
918,19.76,830
918,19.76,830
918,19.76,830
918,19.768,830
918,19.768,830
919,19.775,830
919,19.775,830
919,19.775,830
919,19.783,830
919,19.783,830
919,19.79,831
919,19.79,831
919,19.79,831
919,19.79,831
919,19.79,831
919,19.797,831
919,19.797,831
919,19.797,831
919,19.805,831
919,19.805,831
919,19.812,831
919,19.812,831
919,19.812,831
919,19.82,831
919,19.82,831
920,19.827,831
920,19.827,831
920,19.827,831
920,19.827,831
920,19.827,831
920,19.827,831
920,19.835,832
920,19.835,832
920,19.835,832
920,19.842,832
920,19.842,832
920,19.842,832
920,19.85,832
920,19.85,832
920,19.85,832
920,19.85,832
920,19.857,832
920,19.857,832
920,19.864,832
921,19.864,832
921,19.864,832
921,19.864,832
921,19.864,832
921,19.864,832
921,19.872,832
921,19.872,832
921,19.872,832
921,19.872,833
921,19.879,833
921,19.872,833
921,19.879,833
921,19.879,833
921,19.887,833
921,19.887,833
921,19.887,833
921,19.887,833
921,19.887,833
921,19.894,833
922,19.894,833
922,19.902,833
922,19.902,833
922,19.902,833
922,19.909,833
922,19.909,833
922,19.909,833
922,19.909,833
922,19.909,833
922,19.917,833
922,19.917,833
922,19.917,834
922,19.917,834
922,19.917,834
922,19.917,834
922,19.924,834
922,19.924,834
922,19.931,834
922,19.931,834
923,19.931,834
923,19.931,834
923,19.931,834
923,19.939,834
923,19.939,834
923,19.939,834
923,19.939,834
923,19.946,834
923,19.946,834
923,19.946,834
923,19.946,834
923,19.954,834
923,19.954,834
923,19.954,835
923,19.954,835
923,19.954,835
923,19.954,835
923,19.961,835
923,19.961,835
923,19.961,835
924,19.961,835
924,19.969,835
924,19.969,835
924,19.969,835
924,19.969,835
924,19.969,835
924,19.969,835
924,19.976,835
924,19.976,835
924,19.976,835
924,19.976,835
924,19.976,835
924,19.976,835
924,19.976,835
924,19.976,836
924,19.984,836
924,19.984,836
924,19.984,836
924,19.984,836
925,19.984,836
925,19.984,836
925,19.984,836
925,19.991,836
925,19.991,836
925,19.991,836
925,19.991,836
925,19.991,836
925,19.991,836
925,19.991,836
925,19.991,836
925,19.999,836
925,19.999,836
925,19.999,836
925,19.999,836
925,19.999,836
925,19.999,836
925,19.999,837
925,19.999,837
926,19.999,837
926,20.01,837
926,20.01,837
926,20.01,837
926,20.01,837
926,20.01,837
926,20.01,837
926,20.01,837
926,20.01,837
926,20.01,837
926,20.01,837
926,20.01,837
926,20.02,837
926,20.02,837
926,20.02,837
926,20.02,837
926,20.02,837
927,20.02,838
927,20.02,838
927,20.02,838
927,20.03,838
927,20.03,838
927,20.03,838
927,20.03,838
927,20.03,838
927,20.03,838
927,20.03,838
927,20.03,838
927,20.03,838
927,20.03,838
928,20.03,838
928,20.03,838
928,20.03,839
928,20.03,839
928,20.03,839
928,20.03,839
928,20.03,839
928,20.03,839
928,20.03,839
928,20.03,839
928,20.04,839
928,20.04,839
928,20.04,839
928,20.04,839
928,20.04,839
928,20.04,839
928,20.04,839
928,20.04,839
928,20.04,839
928,20.04,839
929,20.04,839
929,20.04,839
929,20.04,839
929,20.04,840
929,20.04,840
929,20.04,840
929,20.04,840
929,20.04,840
929,20.05,840
929,20.05,840
929,20.05,840
929,20.05,840
929,20.05,840
929,20.05,840
929,20.05,840
929,20.05,840
929,20.05,840
929,20.05,840
929,20.05,840
930,20.05,840
930,20.05,840
930,20.05,840
930,20.05,840
930,20.05,840
930,20.05,841
930,20.05,841
930,20.05,841
930,20.05,841
930,20.05,841
930,20.06,841
930,20.06,841
930,20.06,841
930,20.06,841
930,20.06,841
930,20.06,841
930,20.06,841
930,20.06,841
930,20.06,841
931,20.06,841
931,20.07,841
931,20.07,841
931,20.07,841
931,20.07,841
931,20.07,841
931,20.07,841
931,20.07,841
931,20.07,842
931,20.07,842
931,20.07,842
931,20.07,842
931,20.06,842
931,20.06,842
931,20.06,842
931,20.06,842
931,20.07,842
931,20.07,842
931,20.07,842
932,20.07,842
932,20.07,842
932,20.07,842
932,20.07,842
932,20.07,842
932,20.07,842
932,20.07,842
932,20.07,842
932,20.07,842
932,20.07,842
932,20.07,843
932,20.07,843
932,20.07,843
932,20.07,843
932,20.07,843
932,20.07,843
932,20.07,843
932,20.07,843
932,20.07,843
932,20.07,843
933,20.07,843
933,20.07,843
933,20.07,843
933,20.07,843
933,20.06,843
933,20.06,843
933,20.06,843
933,20.06,843
933,20.06,843
933,20.06,843
933,20.06,843
933,20.06,844
933,20.06,844
933,20.05,844
933,20.05,844
933,20.05,844
933,20.05,844
933,20.05,844
933,20.05,844
934,20.05,844
934,20.05,844
934,20.05,844
934,20.04,844
934,20.04,844
934,20.04,844
934,20.04,844
934,20.04,844
934,20.04,844
934,20.04,844
934,20.04,844
934,20.04,844
934,20.04,844
934,20.04,844
934,20.04,845
934,20.04,845
934,20.04,845
934,20.04,845
934,20.04,845
935,20.04,845
935,20.04,845
935,20.04,845
935,20.04,845
935,20.03,845
935,20.04,845
935,20.03,845
935,20.04,845
935,20.03,845
935,20.03,845
935,20.03,845
935,20.03,845
935,20.03,845
935,20.03,845
935,20.03,845
935,20.03,845
935,20.03,846
935,20.03,846
935,20.03,846
936,20.03,846
936,20.03,846
936,20.03,846
936,20.03,846
936,20.03,846
936,20.03,846
936,20.03,846
936,20.03,846
936,20.03,846
936,20.03,846
936,20.03,846
936,20.03,846
936,20.03,846
936,20.03,846
936,20.03,846
936,20.03,846
936,20.02,846
936,20.03,846
936,20.03,847
936,20.03,847
937,20.03,847
937,20.02,847
937,20.03,847
937,20.03,847
937,20.03,847
937,20.02,847
937,20.02,847
937,20.02,847
937,20.02,847
937,20.02,847
937,20.02,847
937,20.02,847
937,20.02,847
937,20.02,847
937,20.02,847
937,20.02,847
937,20.02,847
937,20.02,847
937,20.02,847
938,20.02,847
938,20.02,848
938,20.02,848
938,20.02,848
938,20.02,848
938,20.02,848
938,20.02,848
938,20.02,848
938,20.02,848
938,20.02,848
938,20.02,848
938,20.02,848
938,20.02,848
938,20.02,848
938,20.02,848
938,20.02,848
938,20.02,848
938,20.02,848
938,20.02,848
938,20.02,848
939,20.02,848
939,20.02,848
939,20.02,849
939,20.02,849
939,20.02,849
939,20.02,849
939,20.02,849
939,20.02,849
939,20.02,849
939,20.02,849
939,20.02,849
939,20.02,849
939,20.02,849
939,20.02,849
939,20.02,849
939,20.02,849
939,20.02,849
939,20.02,849
939,20.02,849
940,20.02,849
940,20.02,849
940,20.02,849
940,20.02,849
940,20.02,850
940,20.02,850
940,20.02,850
940,20.02,850
940,20.02,850
940,20.02,850
940,20.02,850
940,20.02,850
940,20.02,850
940,20.03,850
940,20.03,850
940,20.03,850
940,20.03,850
940,20.03,850
940,20.03,850
941,20.03,850
941,20.03,850
941,20.03,850
941,20.03,850
941,20.03,850
941,20.03,850
941,20.03,850
941,20.03,851
941,20.03,851
941,20.03,851
941,20.03,851
941,20.03,851
941,20.03,851
941,20.03,851
941,20.03,851
941,20.03,851
941,20.03,851
941,20.03,851
941,20.03,851
942,20.03,851
942,20.03,851
942,20.03,851
942,20.03,851
942,20.03,851
942,20.03,851
942,20.03,851
942,20.03,851
942,20.03,851
942,20.04,852
942,20.04,852
942,20.04,852
942,20.03,852
942,20.04,852
942,20.03,852
942,20.04,852
942,20.04,852
942,20.04,852
942,20.04,852
942,20.04,852
943,20.04,852
943,20.04,852
943,20.04,852
943,20.04,852
943,20.04,852
943,20.04,852
943,20.04,852
943,20.04,852
943,20.04,852
943,20.04,852
943,20.04,853
943,20.04,853
943,20.04,853
943,20.04,853
943,20.04,853
943,20.04,853
943,20.05,853
943,20.05,853
943,20.05,853
944,20.05,853
944,20.05,853
944,20.05,853
944,20.05,853
944,20.05,853
944,20.05,853
944,20.05,853
944,20.05,853
944,20.06,853
944,20.06,853
944,20.06,853
944,20.06,853
944,20.06,853
944,20.06,854
944,20.07,854
944,20.07,854
944,20.07,854
944,20.07,854
944,20.07,854
945,20.07,854
945,20.07,854
945,20.07,854
945,20.07,854
945,20.07,854
945,20.07,854
945,20.08,854
945,20.08,854
945,20.08,854
945,20.08,854
945,20.08,854
945,20.08,854
945,20.09,854
945,20.09,854
945,20.09,854
945,20.09,855
945,20.1,855
945,20.1,855
945,20.1,855
946,20.1,855
946,20.1,855
946,20.1,855
946,20.1,855
946,20.1,855
946,20.1,855
946,20.1,855
946,20.1,855
946,20.1,855
946,20.1,855
946,20.11,855
946,20.11,855
946,20.11,855
946,20.11,855
946,20.11,855
946,20.11,855
946,20.12,855
946,20.12,856
946,20.12,856
946,20.12,856
947,20.13,856
947,20.13,856
947,20.13,856
947,20.13,856
947,20.13,856
947,20.13,856
947,20.13,856
947,20.13,856
947,20.13,856
947,20.14,856
947,20.14,856
947,20.14,856
947,20.14,856
947,20.14,856
947,20.14,856
947,20.14,856
947,20.15,856
947,20.15,856
947,20.15,856
948,20.15,857
948,20.15,857
948,20.15,857
948,20.15,857
948,20.15,857
948,20.15,857
948,20.15,857
948,20.15,857
948,20.15,857
948,20.16,857
948,20.16,857
948,20.16,857
948,20.17,857
948,20.17,857
948,20.17,857
948,20.17,857
948,20.17,857
948,20.18,857
948,20.18,857
949,20.18,857
949,20.18,857
949,20.18,858
949,20.18,858
949,20.18,858
949,20.18,858
949,20.18,858
949,20.19,858
949,20.19,858
949,20.19,858
949,20.19,858
949,20.2,858
949,20.2,858
949,20.2,858
949,20.2,858
949,20.2,858
949,20.2,858
949,20.2,858
949,20.2,858
949,20.2,858
950,20.21,858
950,20.21,858
950,20.21,858
950,20.21,859
950,20.21,859
950,20.21,859
950,20.21,859
950,20.21,859
950,20.21,859
950,20.21,859
950,20.21,859
950,20.22,859
950,20.22,859
950,20.22,859
950,20.22,859
950,20.22,859
950,20.23,859
950,20.22,859
950,20.23,859
951,20.23,859
951,20.23,859
951,20.23,859
951,20.23,859
951,20.24,859
951,20.24,859
951,20.24,860
951,20.24,860
951,20.24,860
951,20.24,860
951,20.24,860
951,20.24,860
951,20.24,860
951,20.24,860
951,20.24,860
951,20.24,860
951,20.24,860
951,20.25,860
951,20.25,860
952,20.25,860
952,20.26,860
952,20.26,860
952,20.26,860
952,20.26,860
952,20.26,860
952,20.26,860
952,20.27,860
952,20.27,861
952,20.27,861
952,20.27,861
952,20.27,861
952,20.27,861
952,20.27,861
952,20.27,861
952,20.27,861
952,20.27,861
952,20.27,861
952,20.27,861
952,20.28,861
953,20.28,861
953,20.28,861
953,20.28,861
953,20.28,861
953,20.28,861
953,20.28,861
953,20.28,861
953,20.29,861
953,20.29,861
953,20.29,862
953,20.29,862
953,20.29,862
953,20.3,862
953,20.29,862
953,20.3,862
953,20.3,862
953,20.3,862
953,20.3,862
953,20.3,862
954,20.3,862
954,20.3,862
954,20.3,862
954,20.3,862
954,20.31,862
954,20.31,862
954,20.31,862
954,20.31,862
954,20.31,862
954,20.32,862
954,20.32,862
954,20.32,862
954,20.32,863
954,20.32,863
954,20.32,863
954,20.33,863
954,20.33,863
954,20.33,863
954,20.33,863
955,20.33,863
955,20.33,863
955,20.33,863
955,20.33,863
955,20.33,863
955,20.33,863
955,20.33,863
955,20.33,863
955,20.33,863
955,20.33,863
955,20.33,863
955,20.33,863
955,20.33,863
955,20.34,863
955,20.34,864
955,20.34,864
955,20.34,864
955,20.34,864
955,20.34,864
956,20.34,864
956,20.34,864
956,20.35,864
956,20.35,864
956,20.35,864
956,20.35,864
956,20.35,864
956,20.35,864
956,20.35,864
956,20.35,864
956,20.36,864
956,20.36,864
956,20.36,864
956,20.36,864
956,20.36,864
956,20.36,864
956,20.36,865
956,20.36,865
956,20.36,865
956,20.36,865
957,20.36,865
957,20.37,865
957,20.37,865
957,20.37,865
957,20.37,865
957,20.37,865
957,20.38,865
957,20.38,865
957,20.38,865
957,20.38,865
957,20.38,865
957,20.38,865
957,20.38,865
957,20.38,865
957,20.39,865
957,20.39,865
957,20.39,865
957,20.39,865
957,20.39,866
958,20.39,866
958,20.39,866
958,20.39,866
958,20.39,866
958,20.39,866
958,20.39,866
958,20.39,866
958,20.39,866
958,20.39,866
958,20.4,866
958,20.4,866
958,20.4,866
958,20.41,866
958,20.41,866
958,20.41,866
958,20.41,866
958,20.41,866
958,20.41,866
958,20.42,866
959,20.42,866
959,20.42,867
959,20.42,867
959,20.42,867
959,20.42,867
959,20.42,867
959,20.42,867
959,20.42,867
959,20.43,867
959,20.43,867
959,20.43,867
959,20.43,867
959,20.43,867
959,20.44,867
959,20.44,867
959,20.44,867
959,20.44,867
959,20.44,867
959,20.45,867
960,20.45,867
960,20.45,867
960,20.45,867
960,20.45,868
960,20.45,868
960,20.45,868
960,20.46,868
960,20.46,868
960,20.46,868
960,20.47,868
960,20.47,868
960,20.47,868
960,20.48,868
960,20.47,868
960,20.48,868
960,20.48,868
960,20.48,868
960,20.48,868
960,20.48,868
960,20.48,868
961,20.48,868
961,20.48,868
961,20.49,868
961,20.49,868
961,20.49,868
961,20.49,869
961,20.49,869
961,20.5,869
961,20.5,869
961,20.5,869
961,20.5,869
961,20.5,869
961,20.5,869
961,20.5,869
961,20.5,869
961,20.5,869
961,20.51,869
961,20.5,869
