Strain (%),Stress (MPa),Time (sec)
709,25.34,958
709,25.33,958
709,25.33,958
710,25.33,958
710,25.34,958
710,25.34,958
710,25.34,958
710,25.34,958
710,25.36,958
710,25.36,958
710,25.36,958
710,25.36,958
710,25.36,958
710,25.36,958
710,25.37,958
710,25.37,958
710,25.37,958
710,25.39,958
710,25.39,959
710,25.39,959
710,25.39,959
710,25.39,959
710,25.39,959
710,25.4,959
710,25.4,959
710,25.4,959
710,25.4,959
710,25.4,959
710,25.4,959
710,25.42,959
710,25.42,959
711,25.42,959
711,25.43,959
711,25.43,959
711,25.43,959
711,25.43,959
711,25.45,959
711,25.45,959
711,25.45,959
711,25.46,960
711,25.46,960
711,25.47,960
711,25.47,960
711,25.47,960
711,25.47,960
711,25.47,960
711,25.47,960
711,25.47,960
711,25.47,960
711,25.46,960
711,25.45,960
711,25.45,960
711,25.43,960
711,25.43,960
711,25.42,960
711,25.42,960
711,25.4,960
711,25.4,960
711,25.4,960
711,25.4,960
712,25.4,961
712,25.4,961
712,25.4,961
712,25.42,961
712,25.42,961
712,25.42,961
712,25.42,961
712,25.42,961
712,25.42,961
712,25.43,961
712,25.43,961
712,25.43,961
712,25.45,961
712,25.45,961
712,25.43,961
712,25.43,961
712,25.43,961
712,25.43,961
712,25.43,961
712,25.43,961
712,25.42,961
712,25.42,961
712,25.42,962
712,25.42,962
712,25.42,962
712,25.42,962
712,25.42,962
712,25.42,962
712,25.42,962
713,25.42,962
713,25.42,962
713,25.43,962
713,25.43,962
713,25.43,962
713,25.43,962
713,25.45,962
713,25.45,962
713,25.45,962
713,25.46,962
713,25.46,962
713,25.46,962
713,25.47,962
713,25.47,962
713,25.47,963
713,25.47,963
713,25.47,963
713,25.47,963
713,25.47,963
713,25.49,963
713,25.49,963
713,25.49,963
713,25.49,963
713,25.5,963
713,25.5,963
713,25.5,963
713,25.5,963
713,25.5,963
713,25.52,963
714,25.52,963
714,25.52,963
714,25.53,963
714,25.53,963
714,25.53,963
714,25.53,963
714,25.53,964
714,25.53,964
714,25.55,964
714,25.55,964
714,25.55,964
714,25.55,964
714,25.56,964
714,25.56,964
714,25.56,964
714,25.56,964
714,25.56,964
714,25.56,964
714,25.56,964
714,25.56,964
714,25.55,964
714,25.53,964
714,25.53,964
714,25.52,964
714,25.5,964
714,25.5,964
714,25.49,964
714,25.49,964
714,25.49,965
715,25.49,965
715,25.49,965
715,25.49,965
715,25.49,965
715,25.49,965
715,25.49,965
715,25.49,965
715,25.49,965
715,25.49,965
715,25.5,965
715,25.5,965
715,25.5,965
715,25.52,965
715,25.5,965
715,25.52,965
715,25.52,965
715,25.52,965
715,25.52,965
715,25.52,965
715,25.52,965
715,25.52,966
715,25.53,966
715,25.53,966
715,25.53,966
715,25.53,966
715,25.53,966
715,25.53,966
715,25.53,966
716,25.53,966
716,25.53,966
716,25.53,966
716,25.53,966
716,25.55,966
716,25.55,966
716,25.55,966
716,25.55,966
716,25.56,966
716,25.56,966
716,25.56,966
716,25.56,966
716,25.56,966
716,25.56,967
716,25.56,967
716,25.57,967
716,25.57,967
716,25.57,967
716,25.57,967
716,25.57,967
716,25.57,967
716,25.59,967
716,25.59,967
716,25.59,967
716,25.59,967
716,25.59,967
716,25.59,967
716,25.59,967
716,25.59,967
717,25.59,967
717,25.59,967
717,25.59,967
717,25.59,967
717,25.6,967
717,25.6,967
717,25.59,968
717,25.59,968
717,25.57,968
717,25.57,968
717,25.56,968
717,25.55,968
717,25.53,968
717,25.53,968
717,25.52,968
717,25.52,968
717,25.52,968
717,25.52,968
717,25.52,968
717,25.52,968
717,25.53,968
717,25.53,968
717,25.53,968
717,25.53,968
717,25.53,968
717,25.53,968
717,25.53,968
717,25.53,969
717,25.53,969
718,25.53,969
718,25.53,969
718,25.53,969
718,25.53,969
718,25.55,969
718,25.55,969
718,25.55,969
718,25.55,969
718,25.55,969
718,25.55,969
718,25.56,969
718,25.56,969
718,25.56,969
718,25.56,969
718,25.56,969
718,25.56,969
718,25.56,969
718,25.57,969
718,25.57,969
718,25.59,970
718,25.59,970
718,25.59,970
718,25.59,970
718,25.6,970
718,25.6,970
718,25.6,970
718,25.6,970
718,25.62,970
718,25.62,970
719,25.62,970
719,25.62,970
719,25.62,970
719,25.62,970
719,25.62,970
719,25.62,970
719,25.62,970
719,25.62,970
719,25.63,970
719,25.62,970
719,25.63,970
719,25.63,970
719,25.63,971
719,25.63,971
719,25.63,971
719,25.63,971
719,25.63,971
719,25.63,971
719,25.63,971
719,25.63,971
719,25.62,971
719,25.6,971
719,25.6,971
719,25.59,971
719,25.59,971
719,25.59,971
719,25.57,971
719,25.57,971
719,25.57,971
720,25.57,971
720,25.57,971
720,25.57,971
720,25.57,971
720,25.57,972
720,25.57,972
720,25.57,972
720,25.57,972
720,25.57,972
720,25.57,972
720,25.57,972
720,25.57,972
720,25.57,972
720,25.57,972
720,25.57,972
720,25.57,972
720,25.57,972
720,25.57,972
720,25.57,972
720,25.57,972
720,25.59,972
720,25.59,972
720,25.59,972
720,25.57,972
720,25.57,972
720,25.57,973
720,25.57,973
720,25.57,973
721,25.56,973
721,25.56,973
721,25.56,973
721,25.56,973
721,25.55,973
721,25.56,973
721,25.56,973
721,25.56,973
721,25.56,973
721,25.56,973
721,25.56,973
721,25.56,973
721,25.56,973
721,25.57,973
721,25.57,973
721,25.56,973
721,25.56,973
721,25.57,973
721,25.57,973
721,25.57,974
721,25.57,974
721,25.57,974
721,25.57,974
721,25.59,974
721,25.59,974
721,25.59,974
721,25.59,974
721,25.6,974
721,25.6,974
722,25.6,974
722,25.62,974
722,25.62,974
722,25.62,974
722,25.63,974
722,25.63,974
722,25.63,974
722,25.63,974
722,25.65,974
722,25.66,974
722,25.66,974
722,25.66,975
722,25.68,975
722,25.68,975
722,25.68,975
722,25.69,975
722,25.69,975
722,25.69,975
722,25.7,975
722,25.7,975
722,25.7,975
722,25.7,975
722,25.72,975
722,25.72,975
722,25.72,975
722,25.72,975
722,25.73,975
722,25.73,975
722,25.72,975
723,25.72,975
723,25.72,975
723,25.7,975
723,25.7,976
723,25.69,976
723,25.69,976
723,25.68,976
723,25.68,976
723,25.68,976
723,25.68,976
723,25.68,976
723,25.68,976
723,25.68,976
723,25.69,976
723,25.69,976
723,25.69,976
723,25.69,976
723,25.69,976
723,25.69,976
723,25.7,976
723,25.7,976
723,25.7,976
723,25.72,976
723,25.7,976
723,25.7,976
723,25.7,977
723,25.72,977
723,25.72,977
723,25.72,977
724,25.72,977
724,25.72,977
724,25.72,977
724,25.7,977
724,25.7,977
724,25.7,977
724,25.7,977
724,25.7,977
724,25.7,977
724,25.72,977
724,25.72,977
724,25.72,977
724,25.72,977
724,25.72,977
724,25.72,977
724,25.73,977
724,25.73,977
724,25.73,978
724,25.73,978
724,25.73,978
724,25.73,978
724,25.73,978
724,25.75,978
724,25.75,978
724,25.75,978
724,25.76,978
724,25.76,978
724,25.75,978
724,25.75,978
725,25.75,978
725,25.75,978
725,25.75,978
725,25.75,978
725,25.75,978
725,25.75,978
725,25.75,978
725,25.75,978
725,25.75,978
725,25.75,979
725,25.76,979
725,25.76,979
725,25.76,979
725,25.76,979
725,25.76,979
725,25.76,979
725,25.78,979
725,25.78,979
725,25.78,979
725,25.78,979
725,25.78,979
725,25.78,979
725,25.76,979
725,25.78,979
725,25.78,979
725,25.78,979
725,25.78,979
725,25.78,979
726,25.79,979
726,25.79,979
726,25.79,979
726,25.79,980
726,25.8,980
726,25.8,980
726,25.8,980
726,25.8,980
726,25.8,980
726,25.8,980
726,25.8,980
726,25.8,980
726,25.8,980
726,25.8,980
726,25.8,980
726,25.8,980
726,25.8,980
726,25.8,980
726,25.8,980
726,25.8,980
726,25.8,980
726,25.8,980
726,25.82,980
726,25.82,980
726,25.82,981
726,25.82,981
726,25.82,981
726,25.82,981
726,25.83,981
727,25.83,981
727,25.83,981
727,25.83,981
727,25.83,981
727,25.83,981
727,25.83,981
727,25.83,981
727,25.83,981
727,25.83,981
727,25.83,981
727,25.85,981
727,25.85,981
727,25.85,981
727,25.85,981
727,25.85,981
727,25.85,981
727,25.86,982
727,25.85,982
727,25.85,982
727,25.86,982
727,25.86,982
727,25.86,982
727,25.85,982
727,25.85,982
727,25.85,982
727,25.85,982
727,25.85,982
727,25.85,982
727,25.85,982
728,25.85,982
728,25.86,982
728,25.86,982
728,25.86,982
728,25.86,982
728,25.86,982
728,25.88,982
728,25.88,982
728,25.88,982
728,25.89,983
728,25.89,983
728,25.88,983
728,25.88,983
728,25.89,983
728,25.88,983
728,25.88,983
728,25.88,983
728,25.88,983
728,25.89,983
728,25.89,983
728,25.89,983
728,25.89,983
728,25.89,983
728,25.89,983
728,25.89,983
728,25.89,983
728,25.89,983
728,25.91,983
728,25.91,983
729,25.89,983
729,25.91,984
729,25.89,984
729,25.89,984
729,25.89,984
729,25.89,984
729,25.91,984
729,25.91,984
729,25.91,984
729,25.91,984
729,25.91,984
729,25.91,984
729,25.92,984
729,25.92,984
729,25.92,984
729,25.92,984
729,25.92,984
729,25.92,984
729,25.93,984
729,25.93,984
729,25.93,984
729,25.93,984
729,25.93,985
729,25.93,985
729,25.95,985
729,25.95,985
729,25.95,985
729,25.95,985
729,25.95,985
730,25.95,985
730,25.95,985
730,25.95,985
730,25.95,985
730,25.96,985
730,25.96,985
730,25.96,985
730,25.96,985
730,25.96,985
730,25.96,985
730,25.96,985
730,25.96,985
730,25.96,985
730,25.96,985
730,25.98,985
730,25.98,986
730,25.98,986
730,25.99,986
730,25.99,986
730,25.99,986
730,25.99,986
730,25.99,986
730,26.01,986
730,26.01,986
730,26.01,986
730,26.02,986
730,26.02,986
730,26.02,986
731,26.02,986
731,26.03,986
731,26.03,986
731,26.03,986
731,26.03,986
731,26.03,986
731,26.03,986
731,26.03,986
731,26.03,987
731,26.05,987
731,26.05,987
731,26.05,987
731,26.05,987
731,26.05,987
731,26.05,987
731,26.05,987
731,26.05,987
731,26.05,987
731,26.06,987
731,26.06,987
731,26.06,987
731,26.08,987
731,26.08,987
731,26.08,987
731,26.08,987
731,26.08,987
731,26.08,987
731,26.09,987
731,26.09,987
732,26.09,988
732,26.09,988
732,26.09,988
732,26.11,988
732,26.11,988
732,26.11,988
732,26.12,988
732,26.12,988
732,26.12,988
732,26.12,988
732,26.14,988
732,26.14,988
732,26.14,988
732,26.12,988
732,26.12,988
732,26.12,988
732,26.14,988
732,26.14,988
732,26.14,988
732,26.14,988
732,26.14,988
732,26.15,988
732,26.15,989
732,26.15,989
732,26.15,989
732,26.15,989
732,26.16,989
732,26.16,989
732,26.16,989
733,26.16,989
733,26.16,989
733,26.18,989
733,26.18,989
733,26.18,989
733,26.19,989
733,26.19,989
733,26.19,989
733,26.19,989
733,26.19,989
733,26.19,989
733,26.21,989
733,26.21,989
733,26.21,989
733,26.21,990
733,26.21,990
733,26.21,990
733,26.22,990
733,26.22,990
733,26.22,990
733,26.22,990
733,26.22,990
733,26.22,990
733,26.22,990
733,26.22,990
733,26.22,990
733,26.24,990
733,26.24,990
733,26.24,990
734,26.24,990
734,26.24,990
734,26.24,990
734,26.24,990
734,26.24,990
734,26.25,990
734,26.25,991
734,26.25,991
734,26.25,991
734,26.25,991
734,26.25,991
734,26.26,991
734,26.26,991
734,26.26,991
734,26.26,991
734,26.26,991
734,26.26,991
734,26.26,991
734,26.26,991
734,26.26,991
734,26.26,991
734,26.26,991
734,26.28,991
734,26.28,991
734,26.28,991
734,26.28,991
734,26.28,991
734,26.28,991
734,26.28,992
735,26.28,992
735,26.28,992
735,26.28,992
735,26.28,992
735,26.28,992
735,26.29,992
735,26.29,992
735,26.29,992
735,26.29,992
735,26.31,992
735,26.31,992
735,26.31,992
735,26.31,992
735,26.31,992
735,26.31,992
735,26.31,992
735,26.31,992
735,26.31,992
735,26.32,992
735,26.32,992
735,26.32,993
735,26.32,993
735,26.32,993
735,26.32,993
735,26.32,993
735,26.32,993
735,26.32,993
735,26.32,993
736,26.32,993
736,26.32,993
736,26.32,993
736,26.34,993
736,26.34,993
736,26.34,993
736,26.34,993
736,26.34,993
736,26.34,993
736,26.34,993
736,26.34,993
736,26.34,993
736,26.34,993
736,26.34,994
736,26.35,994
736,26.35,994
736,26.35,994
736,26.35,994
736,26.36,994
736,26.36,994
736,26.36,994
736,26.35,994
736,26.36,994
736,26.36,994
736,26.36,994
736,26.36,994
736,26.36,994
736,26.36,994
736,26.36,994
737,26.36,994
737,26.36,994
737,26.36,994
737,26.36,994
737,26.36,994
737,26.38,994
737,26.38,995
737,26.38,995
737,26.38,995
737,26.38,995
737,26.38,995
737,26.38,995
737,26.38,995
737,26.38,995
737,26.38,995
737,26.39,995
737,26.39,995
737,26.39,995
737,26.39,995
737,26.39,995
737,26.41,995
737,26.41,995
737,26.42,995
737,26.42,995
737,26.42,995
737,26.42,995
737,26.42,995
737,26.44,996
737,26.44,996
738,26.44,996
738,26.44,996
738,26.44,996
738,26.44,996
738,26.44,996
738,26.44,996
738,26.45,996
738,26.45,996
738,26.45,996
738,26.45,996
738,26.45,996
738,26.45,996
738,26.45,996
738,26.45,996
738,26.45,996
738,26.45,996
738,26.45,996
738,26.47,996
738,26.47,996
738,26.47,997
738,26.47,997
738,26.47,997
738,26.48,997
738,26.48,997
738,26.48,997
738,26.48,997
738,26.49,997
738,26.49,997
738,26.49,997
739,26.49,997
739,26.49,997
739,26.51,997
739,26.51,997
739,26.51,997
739,26.51,997
739,26.52,997
739,26.52,997
739,26.52,997
739,26.52,997
739,26.52,997
739,26.52,997
739,26.52,998
739,26.52,998
739,26.52,998
739,26.52,998
739,26.52,998
739,26.54,998
739,26.54,998
739,26.54,998
739,26.54,998
739,26.54,998
739,26.54,998
739,26.54,998
739,26.54,998
739,26.55,998
739,26.55,998
739,26.57,998
740,26.57,998
740,26.57,998
740,26.58,998
740,26.58,998
740,26.58,998
740,26.58,999
740,26.58,999
740,26.58,999
740,26.58,999
740,26.59,999
740,26.59,999
740,26.59,999
740,26.59,999
740,26.61,999
740,26.59,999
740,26.59,999
740,26.59,999
740,26.59,999
740,26.59,999
740,26.59,999
740,26.59,999
740,26.59,999
740,26.59,999
740,26.59,999
740,26.59,999
740,26.59,999
740,26.61,1000
740,26.61,1000
740,26.61,1000
741,26.61,1000
741,26.61,1000
741,26.62,1000
741,26.62,1000
741,26.62,1000
741,26.64,1000
741,26.64,1000
741,26.64,1000
741,26.64,1000
741,26.64,1000
741,26.65,1000
741,26.65,1000
741,26.65,1000
741,26.65,1000
741,26.65,1000
741,26.65,1000
741,26.65,1000
741,26.65,1000
741,26.65,1000
741,26.65,1001
741,26.65,1001
741,26.65,1001
741,26.65,1001
741,26.65,1001
741,26.65,1001
741,26.65,1001
741,26.65,1001
741,26.65,1001
741,26.65,1001
742,26.65,1001
742,26.65,1001
742,26.67,1001
742,26.67,1001
742,26.67,1001
742,26.67,1001
742,26.67,1001
742,26.67,1001
742,26.67,1001
742,26.67,1001
742,26.67,1001
742,26.68,1002
742,26.68,1002
742,26.68,1002
742,26.68,1002
742,26.68,1002
742,26.7,1002
742,26.7,1002
742,26.7,1002
742,26.7,1002
742,26.7,1002
742,26.7,1002
742,26.7,1002
742,26.7,1002
742,26.7,1002
742,26.7,1002
742,26.7,1002
742,26.7,1002
742,26.68,1002
743,26.7,1002
743,26.7,1002
743,26.7,1002
743,26.7,1003
743,26.7,1003
743,26.7,1003
743,26.7,1003
743,26.71,1003
743,26.71,1003
743,26.71,1003
743,26.71,1003
743,26.71,1003
743,26.72,1003
743,26.72,1003
743,26.72,1003
743,26.72,1003
743,26.72,1003
743,26.72,1003
743,26.74,1003
743,26.72,1003
743,26.72,1003
743,26.72,1003
743,26.72,1003
743,26.72,1003
743,26.72,1003
743,26.74,1004
743,26.74,1004
743,26.74,1004
743,26.74,1004
744,26.74,1004
744,26.74,1004
744,26.74,1004
744,26.74,1004
744,26.74,1004
744,26.74,1004
744,26.74,1004
744,26.74,1004
744,26.74,1004
744,26.74,1004
744,26.74,1004
744,26.74,1004
744,26.75,1004
744,26.75,1004
744,26.75,1004
744,26.77,1004
744,26.77,1004
744,26.77,1005
744,26.77,1005
744,26.77,1005
744,26.78,1005
744,26.78,1005
744,26.78,1005
744,26.78,1005
744,26.78,1005
744,26.78,1005
744,26.78,1005
744,26.78,1005
744,26.78,1005
745,26.78,1005
745,26.78,1005
745,26.78,1005
745,26.78,1005
745,26.78,1005
745,26.78,1005
745,26.78,1005
745,26.78,1005
745,26.78,1005
745,26.78,1006
745,26.8,1006
745,26.8,1006
745,26.8,1006
745,26.8,1006
745,26.8,1006
745,26.8,1006
745,26.8,1006
745,26.8,1006
745,26.8,1006
745,26.8,1006
745,26.8,1006
745,26.8,1006
745,26.8,1006
745,26.8,1006
745,26.81,1006
745,26.8,1006
745,26.8,1006
745,26.8,1006
746,26.8,1006
746,26.8,1006
746,26.8,1006
746,26.8,1007
746,26.8,1007
746,26.8,1007
746,26.8,1007
746,26.8,1007
746,26.8,1007
746,26.8,1007
746,26.8,1007
746,26.8,1007
746,26.8,1007
746,26.8,1007
746,26.8,1007
746,26.8,1007
746,26.8,1007
746,26.8,1007
746,26.8,1007
746,26.8,1007
746,26.8,1007
746,26.8,1007
746,26.8,1007
746,26.8,1007
746,26.8,1008
746,26.8,1008
746,26.8,1008
746,26.81,1008
746,26.81,1008
747,26.81,1008
747,26.8,1008
747,26.81,1008
747,26.81,1008
747,26.81,1008
747,26.81,1008
747,26.81,1008
747,26.81,1008
747,26.81,1008
747,26.81,1008
747,26.81,1008
747,26.81,1008
747,26.8,1008
747,26.81,1008
747,26.8,1008
747,26.81,1008
747,26.8,1009
747,26.81,1009
747,26.81,1009
747,26.81,1009
747,26.81,1009
747,26.81,1009
747,26.81,1009
747,26.81,1009
747,26.81,1009
747,26.81,1009
747,26.81,1009
747,26.81,1009
747,26.81,1009
748,26.81,1009
748,26.81,1009
748,26.82,1009
748,26.82,1009
748,26.82,1009
748,26.81,1009
748,26.81,1009
748,26.81,1009
748,26.81,1009
748,26.82,1010
748,26.82,1010
748,26.82,1010
748,26.82,1010
748,26.82,1010
748,26.82,1010
748,26.82,1010
748,26.82,1010
748,26.82,1010
748,26.82,1010
748,26.82,1010
748,26.82,1010
748,26.82,1010
748,26.82,1010
748,26.82,1010
748,26.84,1010
748,26.84,1010
748,26.84,1010
748,26.82,1010
748,26.82,1010
749,26.82,1010
749,26.82,1011
749,26.82,1011
749,26.81,1011
749,26.81,1011
749,26.82,1011
749,26.82,1011
749,26.82,1011
749,26.82,1011
749,26.82,1011
749,26.82,1011
749,26.82,1011
749,26.82,1011
749,26.84,1011
749,26.84,1011
749,26.84,1011
749,26.84,1011
749,26.84,1011
749,26.84,1011
749,26.85,1011
749,26.85,1011
749,26.85,1011
749,26.87,1012
749,26.85,1012
749,26.87,1012
749,26.87,1012
749,26.87,1012
749,26.87,1012
750,26.85,1012
750,26.85,1012
750,26.85,1012
750,26.85,1012
750,26.84,1012
750,26.84,1012
750,26.84,1012
750,26.82,1012
750,26.82,1012
750,26.82,1012
750,26.82,1012
750,26.82,1012
750,26.82,1012
750,26.82,1012
750,26.82,1012
750,26.82,1012
750,26.82,1013
750,26.84,1013
750,26.84,1013
750,26.84,1013
750,26.84,1013
750,26.84,1013
750,26.84,1013
750,26.85,1013
750,26.85,1013
750,26.85,1013
750,26.85,1013
750,26.85,1013
750,26.84,1013
751,26.84,1013
751,26.84,1013
751,26.85,1013
751,26.84,1013
751,26.84,1013
751,26.84,1013
751,26.84,1013
751,26.84,1013
751,26.84,1014
751,26.84,1014
751,26.82,1014
751,26.82,1014
751,26.81,1014
751,26.81,1014
751,26.81,1014
751,26.81,1014
751,26.82,1014
751,26.82,1014
751,26.82,1014
751,26.82,1014
751,26.82,1014
751,26.82,1014
751,26.82,1014
751,26.82,1014
751,26.82,1014
751,26.82,1014
751,26.82,1014
751,26.82,1014
751,26.84,1014
752,26.84,1015
752,26.84,1015
752,26.84,1015
752,26.84,1015
752,26.84,1015
752,26.84,1015
752,26.82,1015
752,26.82,1015
752,26.81,1015
752,26.81,1015
752,26.81,1015
752,26.81,1015
752,26.81,1015
752,26.81,1015
752,26.81,1015
752,26.8,1015
752,26.8,1015
752,26.8,1015
752,26.8,1015
752,26.8,1015
752,26.78,1015
752,26.78,1015
752,26.78,1016
752,26.78,1016
752,26.78,1016
752,26.78,1016
752,26.78,1016
752,26.78,1016
752,26.78,1016
753,26.78,1016
753,26.78,1016
753,26.78,1016
753,26.78,1016
753,26.8,1016
753,26.8,1016
753,26.8,1016
753,26.8,1016
753,26.8,1016
753,26.8,1016
753,26.8,1016
753,26.8,1016
753,26.8,1016
753,26.8,1016
753,26.8,1017
753,26.8,1017
753,26.8,1017
753,26.8,1017
753,26.8,1017
753,26.8,1017
753,26.8,1017
753,26.8,1017
753,26.78,1017
753,26.78,1017
753,26.78,1017
753,26.77,1017
753,26.77,1017
753,26.75,1017
753,26.75,1017
754,26.74,1017
754,26.74,1017
754,26.74,1017
754,26.74,1017
754,26.74,1017
754,26.74,1017
754,26.72,1018
754,26.72,1018
754,26.72,1018
754,26.72,1018
754,26.72,1018
754,26.72,1018
754,26.72,1018
754,26.72,1018
754,26.72,1018
754,26.72,1018
754,26.74,1018
754,26.72,1018
754,26.72,1018
754,26.72,1018
754,26.72,1018
754,26.72,1018
754,26.72,1018
754,26.74,1018
754,26.74,1018
754,26.74,1018
754,26.74,1018
754,26.74,1018
754,26.75,1019
755,26.75,1019
755,26.74,1019
755,26.74,1019
755,26.74,1019
755,26.74,1019
755,26.74,1019
755,26.74,1019
755,26.74,1019
755,26.74,1019
755,26.74,1019
755,26.74,1019
755,26.74,1019
755,26.74,1019
755,26.74,1019
755,26.74,1019
755,26.74,1019
755,26.74,1019
755,26.72,1019
755,26.72,1019
755,26.72,1019
755,26.72,1020
755,26.72,1020
755,26.72,1020
755,26.72,1020
755,26.72,1020
755,26.72,1020
755,26.72,1020
755,26.72,1020
756,26.72,1020
756,26.72,1020
756,26.72,1020
756,26.72,1020
756,26.72,1020
756,26.72,1020
756,26.71,1020
756,26.71,1020
756,26.7,1020
756,26.68,1020
756,26.67,1020
756,26.67,1020
756,26.65,1020
756,26.64,1021
756,26.64,1021
756,26.64,1021
756,26.64,1021
756,26.62,1021
756,26.62,1021
756,26.62,1021
756,26.62,1021
756,26.62,1021
756,26.61,1021
756,26.61,1021
756,26.61,1021
756,26.61,1021
756,26.59,1021
756,26.59,1021
756,26.59,1021
757,26.59,1021
757,26.59,1021
757,26.59,1021
757,26.58,1021
757,26.58,1021
757,26.58,1021
757,26.58,1022
757,26.58,1022
757,26.58,1022
757,26.58,1022
757,26.59,1022
757,26.59,1022
757,26.59,1022
757,26.59,1022
757,26.59,1022
757,26.59,1022
757,26.59,1022
757,26.59,1022
757,26.59,1022
757,26.59,1022
757,26.59,1022
757,26.59,1022
757,26.59,1022
757,26.59,1022
757,26.59,1022
757,26.59,1022
757,26.59,1022
757,26.59,1023
757,26.59,1023
758,26.59,1023
758,26.59,1023
758,26.59,1023
758,26.59,1023
758,26.59,1023
758,26.61,1023
758,26.61,1023
758,26.61,1023
758,26.59,1023
758,26.59,1023
758,26.59,1023
758,26.59,1023
758,26.58,1023
758,26.58,1023
758,26.58,1023
758,26.58,1023
758,26.58,1023
758,26.58,1023
758,26.58,1023
758,26.57,1024
758,26.57,1024
758,26.55,1024
758,26.55,1024
758,26.55,1024
758,26.54,1024
758,26.54,1024
758,26.52,1024
758,26.52,1024
758,26.51,1024
759,26.51,1024
759,26.51,1024
759,26.51,1024
759,26.51,1024
759,26.51,1024
759,26.52,1024
759,26.52,1024
759,26.52,1024
759,26.52,1024
759,26.52,1024
759,26.52,1024
759,26.52,1024
759,26.52,1025
759,26.52,1025
759,26.52,1025
759,26.54,1025
759,26.54,1025
759,26.54,1025
759,26.54,1025
759,26.54,1025
759,26.54,1025
759,26.54,1025
759,26.54,1025
759,26.54,1025
759,26.54,1025
759,26.54,1025
759,26.54,1025
759,26.54,1025
759,26.54,1025
760,26.54,1025
760,26.54,1025
760,26.54,1025
760,26.55,1025
760,26.55,1026
760,26.55,1026
760,26.55,1026
760,26.55,1026
760,26.55,1026
760,26.55,1026
760,26.55,1026
760,26.55,1026
760,26.55,1026
760,26.55,1026
760,26.55,1026
760,26.55,1026
760,26.55,1026
760,26.55,1026
760,26.55,1026
760,26.55,1026
760,26.55,1026
760,26.55,1026
760,26.57,1026
760,26.57,1026
760,26.57,1026
760,26.57,1027
760,26.57,1027
760,26.57,1027
761,26.57,1027
761,26.57,1027
761,26.57,1027
761,26.57,1027
761,26.57,1027
761,26.57,1027
761,26.55,1027
761,26.55,1027
761,26.55,1027
761,26.54,1027
761,26.54,1027
761,26.52,1027
761,26.51,1027
761,26.51,1027
761,26.51,1027
761,26.49,1027
761,26.49,1027
761,26.48,1027
761,26.47,1027
761,26.47,1028
761,26.47,1028
761,26.45,1028
761,26.45,1028
761,26.44,1028
761,26.44,1028
761,26.44,1028
761,26.42,1028
761,26.42,1028
761,26.41,1028
762,26.41,1028
762,26.41,1028
762,26.39,1028
762,26.39,1028
762,26.38,1028
762,26.38,1028
762,26.36,1028
762,26.36,1028
762,26.35,1028
762,26.35,1028
762,26.35,1028
762,26.34,1029
762,26.34,1029
762,26.32,1029
762,26.32,1029
762,26.32,1029
762,26.31,1029
762,26.29,1029
762,26.29,1029
762,26.28,1029
762,26.28,1029
762,26.26,1029
762,26.26,1029
762,26.25,1029
762,26.24,1029
762,26.22,1029
762,26.19,1029
762,26.18,1029
762,26.15,1029
763,26.12,1029
763,26.08,1029
763,26.05,1029
763,26.01,1030
763,25.96,1030
763,20.52,1030
763,12.428,1030
763,5.977,1030
763,-0.014368,1030
763,0.10057,1030
763,0.10057,1030
763,0.11494,1030
763,0.10057,1030
763,0.10057,1030
763,0.10057,1030
763,0.10057,1030
763,0.10057,1030
763,0.10057,1030
763,0.10057,1030
763,0.10057,1030
763,0.10057,1030
763,0.10057,1030
763,0.10057,1030
763,0.10057,1030
763,0.10057,1030
763,0.10057,1031
763,0.10057,1031
763,0.10057,1031
763,0.10057,1031
764,0.10057,1031
764,0.10057,1031
764,0.10057,1031
764,0.10057,1031
764,0.10057,1031
764,0.10057,1031
764,0.10057,1031
764,0.10057,1031
764,0.10057,1031
764,0.10057,1031
764,0.10057,1031
764,0.10057,1031
764,0.10057,1031
764,0.10057,1031
764,0.10057,1031
764,0.10057,1031
764,0.10057,1031
764,0.10057,1032
764,0.10057,1032
764,0.10057,1032
764,0.10057,1032
764,0.10057,1032
764,0.10057,1032
764,0.10057,1032
764,0.10057,1032
764,0.10057,1032
764,0.10057,1032
764,0.10057,1032
764,0.10057,1032
765,0.10057,1032
765,0.10057,1032
765,0.10057,1032
765,0.10057,1032
765,0.10057,1032
765,0.10057,1032
765,0.10057,1032
765,0.10057,1032
765,0.10057,1032
765,0.10057,1033
765,0.10057,1033
765,0.10057,1033
765,0.10057,1033
765,0.10057,1033
765,0.10057,1033
765,0.10057,1033
765,0.10057,1033
765,0.10057,1033
765,0.10057,1033
765,0.10057,1033
765,0.10057,1033
765,0.10057,1033
765,0.10057,1033
765,0.10057,1033
765,0.10057,1033
765,0.10057,1033
765,0.10057,1033
765,0.10057,1033
766,0.10057,1033
766,0.10057,1033
766,0.10057,1033
766,0.10057,1034
766,0.10057,1034
766,0.10057,1034
766,0.10057,1034
766,0.10057,1034
766,0.10057,1034
766,0.10057,1034
766,0.10057,1034
766,0.10057,1034
766,0.10057,1034
766,0.10057,1034
766,0.10057,1034
766,0.10057,1034
766,0.10057,1034
766,0.10057,1034
766,0.10057,1034
766,0.10057,1034
766,0.10057,1034
766,0.10057,1034
766,0.10057,1034
766,0.10057,1034
766,0.10057,1035
